source,target,ligand.complex,receptor.complex,aggregate_rank,mean_rank,sca.LRscore,sca.rank,natmi.edge_specificity,natmi.rank,connectome.weight_sc,connectome.rank
M2-SIGLEC8+,normal_MPR,IGF1,IGF1R,0.0545926747815814,30153.6666666667,0.61912462170464,77455,0.0291346931556723,7348,0.950438397193522,5658
Ciliated,Regulatory,MDK,LRP1,0.0546433944275493,20539,0.857407430384734,24152,0.013018367602972,20750,0.630289876955397,16715
Lipid-associated,normal_MPR,ADAM17,MUC1,0.0546501821457844,14831.6666666667,0.85739516123435,24153,0.0243073902398357,9595,0.768789310050985,10747
Regulatory,tumor_MPR,AREG,EGFR_ERBB2,0.0546504505521691,13064.6666666667,0.843935397485396,27935,0.0412746749911922,3907,0.876205636057384,7352
Lipid-associated,Stress-response,CXCL8,SDC2,0.0546637592685277,22078,0.873739202697359,19468,0.0114246565138311,24155,0.527604982723813,22611
MRC1+ M2-like,Resident M2,PSAP,LRP1,0.0546648989799863,12077,0.946023686353728,1633,0.0102791060036657,27245,0.876168929654654,7353
MRC1+ M2-like,IFN-stimulated,HLA-DRA,CD4,0.0546681247597463,13882,0.954477596280115,561,0.00869356487432326,32928,0.845550354840399,8157
normal_MPR,tumor_MPR,FGF23,PHEX,0.0546681247597463,27635,0.64098664720195,74620,0.103668013899651,561,0.861279282998908,7724
Stress-response,Monocyte-derived,VCAN,ITGB1,0.0546705486730826,18902.3333333333,0.904867617955333,11062,0.0126344868641528,21489,0.502961364430977,24156
Ciliated,normal_NMPR,SLPI,PLSCR1,0.0546705486730826,14544.6666666667,0.898350113784284,12809,0.0114246545600692,24156,0.904640235820017,6669
Monocyte-derived,IFN-stimulated,HSP90B1,TLR1,0.0546773386397906,17288.3333333333,0.889261005758588,15166,0.0114246531000664,24157,0.722569845240133,12542
IFN-stimulated,SPP1+ immunosuppressive,VEGFB,NRP1,0.0546773386397906,16532.3333333333,0.857390445730822,24157,0.0142208324613395,18764,0.904425977935663,6676
Stress-response,Monocyte-derived,LGALS1,PTPRC,0.0546977119130662,12677,0.940990127835355,2492,0.0114239273945434,24160,0.750383564993492,11379
Monocyte-derived,Ciliated,CXCL1,GRM7,0.0547082550271023,31539.3333333333,0.522114417349268,86280,0.0801416498888335,982,0.876013989181913,7356
tumor_NMPR,normal_MPR,VEGFA,EGFR,0.0547316786137603,19788,0.857339618984074,24165,0.0148009028132495,17947,0.619662366113674,17252
CD8.TEX,MRC1+ M2-like,SELPLG,ITGB2,0.0547384736408938,21111.6666666667,0.886787202076922,15801,0.0114204013070488,24166,0.51459540160185,23368
normal_NMPR,IFN-stimulated,HP,CD163,0.0547384736408938,17548.3333333333,0.863076185276626,22524,0.0331636760391157,5955,0.502835836492264,24166
normal_MPR,Stress-response,C5,C5AR1,0.0547516272187369,15502.6666666667,0.822539656995489,33731,0.0349473972284675,5418,0.875851793651266,7359
tumor_MPR,CD8.TPEX,ALCAM,CD6,0.0547520653823417,11420.3333333333,0.857334121670791,24168,0.0509791905808494,2581,0.869550250617006,7512
IFN-stimulated,MRC1+ M2-like,S100A9,CD36,0.0547724572128146,20814,0.891890167780136,14516,0.0114192081833413,24171,0.509293818984684,23755
normal_MPR,tumor_MPR,RTN4,GJB2,0.0547860545789355,19776.6666666667,0.857318257238399,24173,0.0158820067900597,16521,0.593091763135329,18636
Resident M2,Stress-response,ICAM1,ITGAX_ITGB2,0.0547928541058075,14359.3333333333,0.913135898299054,8796,0.0114182016366927,24174,0.786306959012305,10108
