cell,final_group,scevan_group,CytoTRACE2_Score,CytoTRACE2_Potency,response,cell_type
BD_immune07_39652,normal_NMPR,normal_NMPR,0.230308551881433,Unipotent,NMPR,Tumor_epithelial_AT2
BD_immune07_515296,normal_NMPR,normal_NMPR,0.117511400150442,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune07_641228,tumor_NMPR,tumor_NMPR,0.394716101336011,Oligopotent,NMPR,Tumor_epithelial
BD_immune07_145800,tumor_NMPR,tumor_NMPR,0.546097387165336,Multipotent,NMPR,Tumor_epithelial
BD_immune07_483093,tumor_NMPR,tumor_NMPR,0.411096896726489,Oligopotent,NMPR,Tumor_epithelial
BD_immune07_98945,tumor_NMPR,tumor_NMPR,0.322329165946201,Unipotent,NMPR,Tumor_epithelial
BD_immune07_440468,normal_NMPR,normal_NMPR,0.233763870730634,Unipotent,NMPR,Tumor_epithelial_AT2
BD_immune07_486443,,,0.567911823779177,Multipotent,NMPR,Tumor_epithelial
BD_immune07_163326,tumor_NMPR,tumor_NMPR,0.352897503589887,Oligopotent,NMPR,Tumor_epithelial
BD_immune07_492841,tumor_NMPR,tumor_NMPR,0.391242060362294,Oligopotent,NMPR,Tumor_epithelial
BD_immune07_687552,tumor_NMPR,tumor_NMPR,0.372601171099707,Oligopotent,NMPR,Tumor_epithelial
BD_immune07_303062,tumor_NMPR,tumor_NMPR,0.148288100153029,Differentiated,NMPR,Tumor_epithelial_basal
BD_immune07_823314,tumor_NMPR,tumor_NMPR,0.451011694684885,Oligopotent,NMPR,Tumor_epithelial
BD_immune07_564249,tumor_NMPR,tumor_NMPR,0.439040355640044,Oligopotent,NMPR,Tumor_epithelial
BD_immune07_785588,tumor_NMPR,tumor_NMPR,0.151813377549174,Differentiated,NMPR,Tumor_epithelial
BD_immune07_302520,tumor_NMPR,tumor_NMPR,0.342669650737398,Oligopotent,NMPR,Tumor_epithelial
BD_immune07_53182,normal_NMPR,normal_NMPR,0.158631640983968,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune07_726995,normal_NMPR,normal_NMPR,0.114509223079402,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune07_174343,tumor_NMPR,tumor_NMPR,0.455193605885501,Oligopotent,NMPR,Tumor_epithelial
BD_immune07_780630,tumor_NMPR,tumor_NMPR,0.393900903045843,Oligopotent,NMPR,Tumor_epithelial
BD_immune07_315691,normal_NMPR,normal_NMPR,0.13834354753117,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune07_479179,tumor_NMPR,tumor_NMPR,0.384282431953397,Oligopotent,NMPR,Tumor_epithelial_basal
BD_immune07_121993,tumor_NMPR,tumor_NMPR,0.477061201244531,Oligopotent,NMPR,Tumor_epithelial
BD_immune07_313674,normal_NMPR,normal_NMPR,0.168553870430971,Unipotent,NMPR,Tumor_epithelial_AT2
BD_immune07_562195,tumor_NMPR,tumor_NMPR,0.476478136352321,Oligopotent,NMPR,Tumor_epithelial
BD_immune07_789043,tumor_NMPR,tumor_NMPR,0.290062093103137,Unipotent,NMPR,Tumor_epithelial
BD_immune07_458210,tumor_NMPR,tumor_NMPR,0.456469511589193,Oligopotent,NMPR,Tumor_epithelial
BD_immune07_98972,tumor_NMPR,tumor_NMPR,0.436487587546082,Oligopotent,NMPR,Tumor_epithelial
BD_immune07_717133,tumor_NMPR,tumor_NMPR,0.287646096877495,Unipotent,NMPR,Tumor_epithelial
BD_immune07_463840,tumor_NMPR,tumor_NMPR,0.469383152892982,Oligopotent,NMPR,Tumor_epithelial
BD_immune07_870205,tumor_NMPR,tumor_NMPR,0.456639445674184,Oligopotent,NMPR,Tumor_epithelial
BD_immune07_196999,normal_NMPR,normal_NMPR,0.215197636555601,Unipotent,NMPR,Tumor_epithelial_AT2
BD_immune07_505247,tumor_NMPR,tumor_NMPR,0.444776330873117,Oligopotent,NMPR,Tumor_epithelial
BD_immune07_787964,normal_NMPR,normal_NMPR,0.10996895775686,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune07_292755,normal_NMPR,normal_NMPR,0.137126495833655,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune07_538229,tumor_NMPR,tumor_NMPR,0.405337716897571,Oligopotent,NMPR,Tumor_epithelial
BD_immune07_642785,tumor_NMPR,tumor_NMPR,0.410243796162857,Oligopotent,NMPR,Tumor_epithelial
BD_immune07_94090,normal_NMPR,normal_NMPR,0.132892594939908,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune07_178401,normal_NMPR,normal_NMPR,0.196854389706303,Unipotent,NMPR,Tumor_epithelial_AT2
BD_immune07_333489,tumor_NMPR,tumor_NMPR,0.435061044470834,Oligopotent,NMPR,Tumor_epithelial
BD_immune07_3843,tumor_NMPR,tumor_NMPR,0.466796165909723,Oligopotent,NMPR,Tumor_epithelial
BD_immune07_642190,tumor_NMPR,tumor_NMPR,0.430814097648048,Oligopotent,NMPR,Tumor_epithelial
BD_immune07_676831,normal_NMPR,normal_NMPR,0.0598597628675935,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune07_484214,tumor_NMPR,tumor_NMPR,0.44524166819245,Oligopotent,NMPR,Tumor_epithelial
BD_immune07_195917,tumor_NMPR,tumor_NMPR,0.151009766629416,Differentiated,NMPR,Tumor_epithelial
BD_immune07_97130,tumor_NMPR,tumor_NMPR,0.466039692675092,Oligopotent,NMPR,Tumor_epithelial
BD_immune07_667579,tumor_NMPR,tumor_NMPR,0.393043275667076,Oligopotent,NMPR,Tumor_epithelial
BD_immune07_281600,normal_NMPR,normal_NMPR,0.116091222409303,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune07_157619,tumor_NMPR,tumor_NMPR,0.419297310700296,Oligopotent,NMPR,Tumor_epithelial
BD_immune07_489976,tumor_NMPR,tumor_NMPR,0.394331990355053,Oligopotent,NMPR,Tumor_epithelial
BD_immune07_522533,tumor_NMPR,tumor_NMPR,0.567187058354028,Multipotent,NMPR,Tumor_epithelial
BD_immune07_802881,normal_NMPR,normal_NMPR,0.0913053546217769,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune07_445133,tumor_NMPR,tumor_NMPR,0.467446636549416,Oligopotent,NMPR,Tumor_epithelial
BD_immune07_862797,tumor_NMPR,tumor_NMPR,0.406501948059464,Oligopotent,NMPR,Tumor_epithelial
BD_immune07_612990,tumor_NMPR,tumor_NMPR,0.408646495106595,Oligopotent,NMPR,Tumor_epithelial
BD_immune07_121263,normal_NMPR,normal_NMPR,0.250163329909329,Unipotent,NMPR,Tumor_epithelial_AT2
BD_immune07_7473,tumor_NMPR,tumor_NMPR,0.425123917124738,Oligopotent,NMPR,Tumor_epithelial
BD_immune07_588070,normal_NMPR,normal_NMPR,0.0974833544674984,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune07_735730,tumor_NMPR,tumor_NMPR,0.133874581709799,Differentiated,NMPR,Tumor_epithelial
BD_immune07_580723,normal_NMPR,normal_NMPR,0.135295551307514,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune07_551849,normal_NMPR,normal_NMPR,0.0511565514635029,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune07_883459,normal_NMPR,normal_NMPR,0.232763672927498,Unipotent,NMPR,Tumor_epithelial_AT2
BD_immune07_92858,normal_NMPR,normal_NMPR,0.0562930790972546,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune07_639381,tumor_NMPR,tumor_NMPR,0.545855330684544,Multipotent,NMPR,Tumor_epithelial
BD_immune07_667042,tumor_NMPR,tumor_NMPR,0.245458111930898,Unipotent,NMPR,Tumor_epithelial
BD_immune07_712656,tumor_NMPR,tumor_NMPR,0.381516787440573,Oligopotent,NMPR,Tumor_epithelial
BD_immune07_389851,normal_NMPR,normal_NMPR,0.148815335789933,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune07_688117,tumor_NMPR,tumor_NMPR,0.619671372710626,Multipotent,NMPR,Tumor_epithelial
BD_immune07_731506,tumor_NMPR,tumor_NMPR,0.534845872660843,Multipotent,NMPR,Tumor_epithelial
BD_immune07_634642,tumor_NMPR,tumor_NMPR,0.412669646685718,Oligopotent,NMPR,Tumor_epithelial
BD_immune07_183671,tumor_NMPR,tumor_NMPR,0.426781119829177,Oligopotent,NMPR,Tumor_epithelial
BD_immune07_168107,tumor_NMPR,tumor_NMPR,0.154056140506108,Differentiated,NMPR,Tumor_epithelial
BD_immune07_16065,tumor_NMPR,tumor_NMPR,0.417253955852337,Oligopotent,NMPR,Tumor_epithelial
BD_immune07_689872,tumor_NMPR,tumor_NMPR,0.36976289639118,Oligopotent,NMPR,Tumor_epithelial
BD_immune07_384161,tumor_NMPR,tumor_NMPR,0.474208972230619,Oligopotent,NMPR,Tumor_epithelial
BD_immune07_206422,normal_NMPR,normal_NMPR,0.195985568090985,Unipotent,NMPR,Tumor_epithelial_AT2
BD_immune07_265931,normal_NMPR,normal_NMPR,0.189387739001965,Unipotent,NMPR,Tumor_epithelial_AT2
BD_immune07_174018,normal_NMPR,normal_NMPR,0.100905875483886,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune07_874867,tumor_NMPR,tumor_NMPR,0.407900279216776,Oligopotent,NMPR,Tumor_epithelial
BD_immune07_570531,tumor_NMPR,tumor_NMPR,0.492464651943207,Oligopotent,NMPR,Tumor_epithelial
BD_immune07_340755,tumor_NMPR,tumor_NMPR,0.390902001486659,Oligopotent,NMPR,Tumor_epithelial
BD_immune07_327152,normal_NMPR,normal_NMPR,0.0713759019911624,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune07_499069,tumor_NMPR,tumor_NMPR,0.440594205908571,Oligopotent,NMPR,Tumor_epithelial
BD_immune07_775056,normal_NMPR,normal_NMPR,0.183240366573833,Unipotent,NMPR,Tumor_epithelial_AT2
BD_immune07_741745,normal_NMPR,normal_NMPR,0.198980005187396,Unipotent,NMPR,Tumor_epithelial_AT2
BD_immune07_580972,tumor_NMPR,tumor_NMPR,0.4093923559363,Oligopotent,NMPR,Tumor_epithelial
BD_immune07_87608,tumor_NMPR,tumor_NMPR,0.418299636173164,Oligopotent,NMPR,Tumor_epithelial
BD_immune07_126919,normal_NMPR,normal_NMPR,0.125694996140628,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune07_225565,tumor_NMPR,tumor_NMPR,0.366758975921244,Oligopotent,NMPR,Tumor_epithelial
BD_immune07_124366,tumor_NMPR,tumor_NMPR,0.405323426757264,Oligopotent,NMPR,Tumor_epithelial
BD_immune07_494604,tumor_NMPR,tumor_NMPR,0.40715989962499,Oligopotent,NMPR,Tumor_epithelial
BD_immune07_491917,tumor_NMPR,tumor_NMPR,0.185418047964275,Unipotent,NMPR,Tumor_epithelial
BD_immune07_336353,tumor_NMPR,tumor_NMPR,0.399691148562933,Oligopotent,NMPR,Tumor_epithelial
BD_immune07_82809,tumor_NMPR,tumor_NMPR,0.393788858548371,Oligopotent,NMPR,Tumor_epithelial
BD_immune07_738053,tumor_NMPR,tumor_NMPR,0.43332711349436,Oligopotent,NMPR,Tumor_epithelial
BD_immune07_496465,tumor_NMPR,tumor_NMPR,0.443501194138553,Oligopotent,NMPR,Tumor_epithelial
BD_immune07_329012,normal_NMPR,normal_NMPR,0.0949341634491098,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune07_60069,normal_NMPR,normal_NMPR,0.235083572704041,Unipotent,NMPR,Tumor_epithelial_AT2
BD_immune07_537030,normal_NMPR,normal_NMPR,0.188919172407943,Unipotent,NMPR,Tumor_epithelial_AT2
BD_immune07_860998,normal_NMPR,normal_NMPR,0.188086089068138,Unipotent,NMPR,Tumor_epithelial_AT2
BD_immune07_490576,normal_NMPR,normal_NMPR,0.185056726842464,Unipotent,NMPR,Tumor_epithelial_AT2
BD_immune07_616493,tumor_NMPR,tumor_NMPR,0.380396081069772,Oligopotent,NMPR,Tumor_epithelial
BD_immune07_384579,normal_NMPR,normal_NMPR,0.0703271243437913,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune07_703814,normal_NMPR,normal_NMPR,0.135673470228883,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune07_862185,tumor_NMPR,tumor_NMPR,0.406587317623724,Oligopotent,NMPR,Tumor_epithelial
BD_immune07_396159,tumor_NMPR,tumor_NMPR,0.36646112607759,Oligopotent,NMPR,Tumor_epithelial
BD_immune07_777463,normal_NMPR,normal_NMPR,0.100655733276125,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune07_153521,normal_NMPR,normal_NMPR,0.0922518831259308,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune07_803979,normal_NMPR,normal_NMPR,0.146702206946099,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune07_469314,tumor_NMPR,tumor_NMPR,0.429874424384515,Oligopotent,NMPR,Tumor_epithelial
BD_immune07_669760,normal_NMPR,normal_NMPR,0.0936178118266989,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune07_814171,normal_NMPR,normal_NMPR,0.230008979547723,Unipotent,NMPR,Tumor_epithelial_AT2
BD_immune07_11988,normal_NMPR,normal_NMPR,0.116412420269907,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune07_564702,normal_NMPR,normal_NMPR,0.119978658606929,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune07_542035,normal_NMPR,normal_NMPR,0.260126688290871,Unipotent,NMPR,Tumor_epithelial_AT2
BD_immune07_562531,tumor_NMPR,tumor_NMPR,0.385824048934307,Oligopotent,NMPR,Tumor_epithelial
BD_immune07_310216,tumor_NMPR,tumor_NMPR,0.143811136643393,Differentiated,NMPR,Tumor_epithelial
BD_immune07_4465,tumor_NMPR,tumor_NMPR,0.515065228476233,Multipotent,NMPR,Tumor_epithelial
BD_immune07_257445,normal_NMPR,normal_NMPR,0.174381584896716,Unipotent,NMPR,Tumor_epithelial_AT2
BD_immune07_587055,tumor_NMPR,tumor_NMPR,0.460652518761705,Oligopotent,NMPR,Tumor_epithelial
BD_immune07_704264,tumor_NMPR,tumor_NMPR,0.376310939096668,Oligopotent,NMPR,Tumor_epithelial
BD_immune07_91864,tumor_NMPR,tumor_NMPR,0.396843059596646,Oligopotent,NMPR,Tumor_epithelial
BD_immune07_511525,normal_NMPR,normal_NMPR,0.21177658008823,Unipotent,NMPR,Tumor_epithelial_AT2
BD_immune07_67449,tumor_NMPR,tumor_NMPR,0.431130316729561,Oligopotent,NMPR,Tumor_epithelial
BD_immune07_34682,normal_NMPR,normal_NMPR,0.0778130112034358,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune07_702243,normal_NMPR,normal_NMPR,0.14416097516216,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune07_350477,normal_NMPR,normal_NMPR,0.203237778146268,Unipotent,NMPR,Tumor_epithelial_AT2
BD_immune07_265646,tumor_NMPR,tumor_NMPR,0.235269093044856,Unipotent,NMPR,Tumor_epithelial
BD_immune07_434953,tumor_NMPR,tumor_NMPR,0.373877806069615,Oligopotent,NMPR,Tumor_epithelial
BD_immune07_807370,normal_NMPR,normal_NMPR,0.114619229980143,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune07_164392,tumor_NMPR,tumor_NMPR,0.399830334076297,Oligopotent,NMPR,Tumor_epithelial
BD_immune07_848609,tumor_NMPR,tumor_NMPR,0.500782442897217,Multipotent,NMPR,Tumor_epithelial
BD_immune07_125015,tumor_NMPR,tumor_NMPR,0.370234948824294,Oligopotent,NMPR,Tumor_epithelial
BD_immune07_19271,normal_NMPR,normal_NMPR,0.0771387646962612,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune07_52456,normal_NMPR,normal_NMPR,0.099442927730883,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune07_471495,tumor_NMPR,tumor_NMPR,0.543241879508984,Multipotent,NMPR,Tumor_epithelial
BD_immune07_629604,normal_NMPR,normal_NMPR,0.0200051897057334,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune07_297367,tumor_NMPR,tumor_NMPR,0.457397019204209,Oligopotent,NMPR,Tumor_epithelial
BD_immune07_664190,normal_NMPR,normal_NMPR,0.149713288249033,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune07_639696,tumor_NMPR,tumor_NMPR,0.442187340270688,Oligopotent,NMPR,Tumor_epithelial
BD_immune07_524866,tumor_NMPR,tumor_NMPR,0.308013669010359,Unipotent,NMPR,Tumor_epithelial
BD_immune07_562502,tumor_NMPR,tumor_NMPR,0.48260071598947,Oligopotent,NMPR,Tumor_epithelial
BD_immune07_702982,normal_NMPR,normal_NMPR,0.135558564731886,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune07_551665,normal_NMPR,normal_NMPR,0.183703322630281,Unipotent,NMPR,Tumor_epithelial_AT2
BD_immune07_83822,tumor_NMPR,tumor_NMPR,0.273665545396624,Unipotent,NMPR,Tumor_epithelial
BD_immune07_153434,normal_NMPR,normal_NMPR,0.107950705056,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune07_307271,normal_NMPR,normal_NMPR,0.0975179835623227,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune07_760394,normal_NMPR,normal_NMPR,0.219153272180003,Unipotent,NMPR,Tumor_epithelial_AT2
BD_immune07_158457,tumor_NMPR,tumor_NMPR,0.393172816822362,Oligopotent,NMPR,Tumor_epithelial
BD_immune07_26161,tumor_NMPR,tumor_NMPR,0.437445561004491,Oligopotent,NMPR,Tumor_epithelial
BD_immune07_345964,tumor_NMPR,tumor_NMPR,0.422308470493802,Oligopotent,NMPR,Tumor_epithelial
BD_immune07_146748,normal_NMPR,normal_NMPR,0.17541953046921,Unipotent,NMPR,Tumor_epithelial_AT2
BD_immune07_416025,tumor_NMPR,tumor_NMPR,0.412849802919353,Oligopotent,NMPR,Tumor_epithelial
BD_immune07_429628,normal_NMPR,normal_NMPR,0.224778640744182,Unipotent,NMPR,Tumor_epithelial_AT2
BD_immune07_178965,tumor_NMPR,tumor_NMPR,0.408907773938023,Oligopotent,NMPR,Tumor_epithelial
BD_immune07_859782,normal_NMPR,normal_NMPR,0.214542626345212,Unipotent,NMPR,Tumor_epithelial_AT2
BD_immune07_486874,normal_NMPR,normal_NMPR,0.239116579871225,Unipotent,NMPR,Tumor_epithelial_AT2
BD_immune07_804355,tumor_NMPR,tumor_NMPR,0.420960255243575,Oligopotent,NMPR,Tumor_epithelial
BD_immune07_465551,tumor_NMPR,tumor_NMPR,0.554300883000725,Multipotent,NMPR,Tumor_epithelial
BD_immune07_303392,normal_NMPR,normal_NMPR,0.436154931748547,Oligopotent,NMPR,Tumor_epithelial_AT2
BD_immune07_115925,tumor_NMPR,tumor_NMPR,0.509785337799983,Multipotent,NMPR,Tumor_epithelial
BD_immune07_143143,tumor_NMPR,tumor_NMPR,0.450024822800698,Oligopotent,NMPR,Tumor_epithelial
BD_immune07_60032,tumor_NMPR,tumor_NMPR,0.456608645495948,Oligopotent,NMPR,Tumor_epithelial
BD_immune07_310052,tumor_NMPR,tumor_NMPR,0.421319018207164,Oligopotent,NMPR,Tumor_epithelial
BD_immune07_745163,tumor_NMPR,tumor_NMPR,0.394415484151926,Oligopotent,NMPR,Tumor_epithelial
BD_immune07_639254,tumor_NMPR,tumor_NMPR,0.414833219443155,Oligopotent,NMPR,Tumor_epithelial
BD_immune07_293732,tumor_NMPR,tumor_NMPR,0.389319436296007,Oligopotent,NMPR,Tumor_epithelial
BD_immune07_169787,tumor_NMPR,tumor_NMPR,0.408196793456006,Oligopotent,NMPR,Tumor_epithelial
BD_immune07_810617,tumor_NMPR,tumor_NMPR,0.262309597997254,Unipotent,NMPR,Tumor_epithelial
BD_immune07_881323,tumor_NMPR,tumor_NMPR,0.433749844268157,Oligopotent,NMPR,Tumor_epithelial
BD_immune07_774898,normal_NMPR,normal_NMPR,0.0938054672201065,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune07_691947,tumor_NMPR,tumor_NMPR,0.468676946565084,Oligopotent,NMPR,Tumor_epithelial
BD_immune07_232202,normal_NMPR,normal_NMPR,0.108384858958541,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune07_322285,tumor_NMPR,tumor_NMPR,0.261474168675295,Unipotent,NMPR,Tumor_epithelial
BD_immune07_123717,tumor_NMPR,tumor_NMPR,0.5227085832476,Multipotent,NMPR,Tumor_epithelial
BD_immune07_698777,tumor_NMPR,tumor_NMPR,0.525104971977133,Multipotent,NMPR,Tumor_epithelial
BD_immune07_596968,normal_NMPR,normal_NMPR,0.167409447642496,Unipotent,NMPR,Tumor_epithelial_AT2
BD_immune07_841135,normal_NMPR,normal_NMPR,0.108992070134613,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune07_864111,tumor_NMPR,tumor_NMPR,0.160265397723651,Differentiated,NMPR,Tumor_epithelial_basal
BD_immune07_745556,tumor_NMPR,tumor_NMPR,0.414777306182692,Oligopotent,NMPR,Tumor_epithelial
BD_immune07_420306,normal_NMPR,normal_NMPR,0.113322936021878,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune07_877093,normal_NMPR,normal_NMPR,0.199737386818231,Unipotent,NMPR,Tumor_epithelial_AT2
BD_immune07_390381,normal_NMPR,normal_NMPR,0.238392849444595,Unipotent,NMPR,Tumor_epithelial_AT2
BD_immune07_258701,tumor_NMPR,tumor_NMPR,0.438799289217571,Oligopotent,NMPR,Tumor_epithelial
BD_immune07_138361,normal_NMPR,normal_NMPR,0.235174007753967,Unipotent,NMPR,Tumor_epithelial_AT2
BD_immune07_18475,tumor_NMPR,tumor_NMPR,0.437087058228611,Oligopotent,NMPR,Tumor_epithelial
BD_immune07_643935,tumor_NMPR,tumor_NMPR,0.245360108101268,Unipotent,NMPR,Tumor_epithelial
BD_immune07_560348,tumor_NMPR,tumor_NMPR,0.352002516039693,Oligopotent,NMPR,Tumor_epithelial
BD_immune07_313257,normal_NMPR,normal_NMPR,0.099460459593837,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune07_616768,normal_NMPR,normal_NMPR,0.247886038967213,Unipotent,NMPR,Tumor_epithelial_AT2
BD_immune07_669603,tumor_NMPR,tumor_NMPR,0.149981347993163,Differentiated,NMPR,Tumor_epithelial_basal
BD_immune07_212151,normal_NMPR,normal_NMPR,0.197117992793663,Unipotent,NMPR,Tumor_epithelial_AT2
BD_immune07_80092,normal_NMPR,normal_NMPR,0.123343502326254,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune07_306931,tumor_NMPR,tumor_NMPR,0.433608724282494,Oligopotent,NMPR,Tumor_epithelial
BD_immune07_606163,normal_NMPR,normal_NMPR,0.113048042612076,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune07_746160,tumor_NMPR,tumor_NMPR,0.553229941516143,Multipotent,NMPR,Tumor_epithelial
BD_immune07_130923,tumor_NMPR,tumor_NMPR,0.184728756503984,Unipotent,NMPR,Tumor_epithelial
BD_immune07_795391,normal_NMPR,normal_NMPR,0.210451331448298,Unipotent,NMPR,Tumor_epithelial_AT2
BD_immune07_324553,tumor_NMPR,tumor_NMPR,0.148689348733698,Differentiated,NMPR,Tumor_epithelial_basal
BD_immune07_200137,normal_NMPR,normal_NMPR,0.143921241666552,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune07_88776,tumor_NMPR,tumor_NMPR,0.505666675351344,Multipotent,NMPR,Tumor_epithelial
BD_immune07_139850,normal_NMPR,normal_NMPR,0.172225699686252,Unipotent,NMPR,Tumor_epithelial_AT2
BD_immune07_411478,normal_NMPR,normal_NMPR,0.237922899889833,Unipotent,NMPR,Tumor_epithelial_AT2
BD_immune07_493015,tumor_NMPR,tumor_NMPR,0.43388143420034,Oligopotent,NMPR,Tumor_epithelial
BD_immune07_182778,normal_NMPR,normal_NMPR,0.149512286783723,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune07_384149,tumor_NMPR,tumor_NMPR,0.443092220735112,Oligopotent,NMPR,Tumor_epithelial
BD_immune07_37501,tumor_NMPR,tumor_NMPR,0.213774008051057,Unipotent,NMPR,Tumor_epithelial
BD_immune07_295314,normal_NMPR,normal_NMPR,0.172348069556656,Unipotent,NMPR,Tumor_epithelial_AT2
BD_immune07_177397,tumor_NMPR,tumor_NMPR,0.373978716691488,Oligopotent,NMPR,Tumor_epithelial
BD_immune07_536520,normal_NMPR,normal_NMPR,0.135978704648878,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune07_561472,tumor_NMPR,tumor_NMPR,0.236390045341945,Unipotent,NMPR,Tumor_epithelial
BD_immune07_778886,normal_NMPR,normal_NMPR,0.208231317299766,Unipotent,NMPR,Tumor_epithelial_AT2
BD_immune07_667246,tumor_NMPR,tumor_NMPR,0.480212999999085,Oligopotent,NMPR,Tumor_epithelial
BD_immune07_561764,tumor_NMPR,tumor_NMPR,0.451079738698748,Oligopotent,NMPR,Tumor_epithelial
BD_immune07_639271,tumor_NMPR,tumor_NMPR,0.371986354571844,Oligopotent,NMPR,Tumor_epithelial
BD_immune07_633173,tumor_NMPR,tumor_NMPR,0.479941704342694,Oligopotent,NMPR,Tumor_epithelial
BD_immune07_257838,normal_NMPR,normal_NMPR,0.138748804526919,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune07_456382,tumor_NMPR,tumor_NMPR,0.523281323605173,Multipotent,NMPR,Tumor_epithelial
BD_immune07_808653,tumor_NMPR,tumor_NMPR,0.171023066130759,Unipotent,NMPR,Tumor_epithelial
BD_immune07_640964,tumor_NMPR,tumor_NMPR,0.394518103042719,Oligopotent,NMPR,Tumor_epithelial
BD_immune07_450278,normal_NMPR,normal_NMPR,0.182048687834256,Unipotent,NMPR,Tumor_epithelial_AT2
BD_immune07_728844,tumor_NMPR,tumor_NMPR,0.266315857529325,Unipotent,NMPR,Tumor_epithelial
BD_immune07_8186,tumor_NMPR,tumor_NMPR,0.391334082217981,Oligopotent,NMPR,Tumor_epithelial
BD_immune07_502545,normal_NMPR,normal_NMPR,0.163119328791001,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune07_485014,tumor_NMPR,tumor_NMPR,0.210522743744533,Unipotent,NMPR,Tumor_epithelial
BD_immune07_86341,tumor_NMPR,tumor_NMPR,0.344813427033244,Oligopotent,NMPR,Tumor_epithelial
BD_immune07_413721,normal_NMPR,normal_NMPR,0.0969485744498244,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune07_210052,normal_NMPR,normal_NMPR,0.0523285345839199,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune07_258826,normal_NMPR,normal_NMPR,0.127629752702749,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune07_379035,tumor_NMPR,tumor_NMPR,0.19011876936844,Unipotent,NMPR,Tumor_epithelial
BD_immune07_877493,normal_NMPR,normal_NMPR,0.147824041150687,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune07_850570,tumor_NMPR,tumor_NMPR,0.345343880766658,Oligopotent,NMPR,Tumor_epithelial
BD_immune07_436964,tumor_NMPR,tumor_NMPR,0.375295399746246,Oligopotent,NMPR,Tumor_epithelial
BD_immune07_445453,normal_NMPR,normal_NMPR,0.159337801171136,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune07_838270,normal_NMPR,normal_NMPR,0.174222783421689,Unipotent,NMPR,Tumor_epithelial_AT2
BD_immune07_309201,normal_NMPR,normal_NMPR,0.106377984150931,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune07_578513,normal_NMPR,normal_NMPR,0.0523038917335702,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune07_354336,normal_NMPR,normal_NMPR,0.184960389918957,Unipotent,NMPR,Tumor_epithelial_AT2
BD_immune07_571124,tumor_NMPR,tumor_NMPR,0.144890361870907,Differentiated,NMPR,Tumor_epithelial
