cell,CytoTRACE2_Score,CytoTRACE2_Potency,scevan_group,response,cell_type
BD_immune03_730911,0.484039276097452,Oligopotent,normal_MPR,MPR,Tumor_epithelial_basal
BD_immune03_568403,0.467733607157319,Oligopotent,normal_MPR,MPR,Tumor_epithelial_basal
BD_immune03_854149,0.532160217828757,Multipotent,normal_MPR,MPR,Tumor_epithelial_basal
BD_immune03_302418,0.470370330207931,Oligopotent,normal_MPR,MPR,Tumor_epithelial_basal
BD_immune03_697391,0.115846163373794,Differentiated,normal_MPR,MPR,Tumor_epithelial_AT2
BD_immune03_107908,0.372028377560442,Oligopotent,normal_MPR,MPR,Tumor_epithelial_basal
BD_immune03_264615,0.486811274941513,Oligopotent,normal_MPR,MPR,Tumor_epithelial_basal
BD_immune03_105583,0.435084916000539,Oligopotent,normal_MPR,MPR,Tumor_epithelial_basal
BD_immune03_133295,0.459029705968254,Oligopotent,normal_MPR,MPR,Tumor_epithelial_basal
BD_immune03_402155,0.530059087264754,Multipotent,normal_MPR,MPR,Tumor_epithelial_basal
BD_immune03_460622,0.472853558867469,Oligopotent,normal_MPR,MPR,Tumor_epithelial_basal
BD_immune03_741565,0.403743920234865,Oligopotent,normal_MPR,MPR,Tumor_epithelial_basal
BD_immune03_2736,0.460218848511286,Oligopotent,normal_MPR,MPR,Tumor_epithelial_basal
BD_immune03_309520,0.0741154321633364,Differentiated,normal_MPR,MPR,Tumor_epithelial_AT2
BD_immune03_856168,0.371737680497848,Oligopotent,normal_MPR,MPR,Tumor_epithelial_basal
BD_immune03_400849,0.552354241865571,Multipotent,normal_MPR,MPR,Tumor_epithelial_basal
BD_immune03_224696,0.464332674608201,Oligopotent,normal_MPR,MPR,Tumor_epithelial_basal
BD_immune03_37954,0.492022696641658,Oligopotent,normal_MPR,MPR,Tumor_epithelial_basal
BD_immune03_707364,0.51909680691282,Multipotent,normal_MPR,MPR,Tumor_epithelial_basal
BD_immune03_34419,0.112683638047193,Differentiated,normal_MPR,MPR,Tumor_epithelial_AT2
BD_immune03_205235,0.497054706046976,Oligopotent,normal_MPR,MPR,Tumor_epithelial_basal
BD_immune03_794780,0.097214746080172,Differentiated,normal_MPR,MPR,Tumor_epithelial_AT2
BD_immune03_217314,0.36286990800591,Oligopotent,normal_MPR,MPR,Tumor_epithelial_basal
BD_immune03_848024,0.486218122312987,Oligopotent,normal_MPR,MPR,Tumor_epithelial_basal
BD_immune03_293744,0.528252390711092,Multipotent,normal_MPR,MPR,Tumor_epithelial_basal
BD_immune03_64313,0.46938721885454,Oligopotent,normal_MPR,MPR,Tumor_epithelial_basal
BD_immune03_312194,0.469273094083789,Oligopotent,normal_MPR,MPR,Tumor_epithelial_basal
BD_immune03_778181,0.55145728059199,Multipotent,,MPR,Tumor_epithelial_basal
BD_immune03_457439,0.130644721863311,Differentiated,normal_MPR,MPR,Tumor_epithelial_AT2
BD_immune03_624379,0.120219920831481,Differentiated,normal_MPR,MPR,Tumor_epithelial_AT2
BD_immune03_455820,0.0620223972114191,Differentiated,normal_MPR,MPR,Tumor_epithelial_AT2
BD_immune03_339517,0.448433255378986,Oligopotent,normal_MPR,MPR,Tumor_epithelial_basal
BD_immune03_201660,0.47555821579464,Oligopotent,normal_MPR,MPR,Tumor_epithelial_basal
BD_immune03_692647,0.42560406826703,Oligopotent,normal_MPR,MPR,Tumor_epithelial_basal
BD_immune03_290861,0.0819880528498132,Differentiated,normal_MPR,MPR,Tumor_epithelial_AT2
BD_immune03_750471,0.464584453303292,Oligopotent,normal_MPR,MPR,Tumor_epithelial_basal
BD_immune03_836890,0.133414832793739,Differentiated,normal_MPR,MPR,Tumor_epithelial_AT2
BD_immune03_386888,0.434660214246929,Oligopotent,normal_MPR,MPR,Tumor_epithelial_basal
BD_immune03_1827,0.47408316229487,Oligopotent,normal_MPR,MPR,Tumor_epithelial_basal
BD_immune03_475883,0.479455206057426,Oligopotent,normal_MPR,MPR,Tumor_epithelial_basal
BD_immune03_420676,0.436877930061736,Oligopotent,normal_MPR,MPR,Tumor_epithelial_basal
BD_immune03_840556,0.483335374804864,Oligopotent,normal_MPR,MPR,Tumor_epithelial_basal
BD_immune03_325485,0.465910717218976,Oligopotent,normal_MPR,MPR,Tumor_epithelial_basal
BD_immune03_752680,0.396901039445702,Oligopotent,normal_MPR,MPR,Tumor_epithelial_basal
BD_immune03_381771,0.369150566046811,Oligopotent,normal_MPR,MPR,Tumor_epithelial_basal
BD_immune03_498406,0.55700612135196,Multipotent,normal_MPR,MPR,Tumor_epithelial_basal
BD_immune03_91394,0.47054579209386,Oligopotent,normal_MPR,MPR,Tumor_epithelial_basal
BD_immune03_513447,0.428811396469082,Oligopotent,normal_MPR,MPR,Tumor_epithelial_basal
BD_immune03_800859,0.481000795352924,Oligopotent,normal_MPR,MPR,Tumor_epithelial_basal
BD_immune03_795817,0.517581560270239,Multipotent,normal_MPR,MPR,Tumor_epithelial_basal
BD_immune03_81421,0.485251120028093,Oligopotent,normal_MPR,MPR,Tumor_epithelial_basal
BD_immune03_694373,0.425324580464635,Oligopotent,normal_MPR,MPR,Tumor_epithelial_basal
BD_immune03_278484,0.372310295306423,Oligopotent,normal_MPR,MPR,Tumor_epithelial_basal
BD_immune03_510434,0.44889253617939,Oligopotent,normal_MPR,MPR,Tumor_epithelial_basal
BD_immune03_184035,0.437640646657537,Oligopotent,normal_MPR,MPR,Tumor_epithelial_basal
BD_immune03_78080,0.602735893187305,Multipotent,normal_MPR,MPR,Tumor_epithelial_basal
BD_immune03_576735,0.447312360220172,Oligopotent,normal_MPR,MPR,Tumor_epithelial_basal
BD_immune03_621254,0.471295296626,Oligopotent,normal_MPR,MPR,Tumor_epithelial_basal
BD_immune03_720989,0.564470246557486,Multipotent,normal_MPR,MPR,Tumor_epithelial_basal
BD_immune03_567803,0.447550541292997,Oligopotent,normal_MPR,MPR,Tumor_epithelial_basal
BD_immune03_558210,0.47010193388196,Oligopotent,normal_MPR,MPR,Tumor_epithelial_basal
BD_immune03_731749,0.456289066775536,Oligopotent,normal_MPR,MPR,Tumor_epithelial_basal
BD_immune03_433141,0.417433155090314,Oligopotent,normal_MPR,MPR,Tumor_epithelial_basal
BD_immune03_637323,0.434250932008192,Oligopotent,normal_MPR,MPR,Tumor_epithelial_basal
BD_immune03_785325,0.41096690117915,Oligopotent,normal_MPR,MPR,Tumor_epithelial_basal
BD_immune03_167801,0.455294366546967,Oligopotent,normal_MPR,MPR,Tumor_epithelial_basal
BD_immune03_39610,0.374119980768563,Oligopotent,normal_MPR,MPR,Tumor_epithelial_basal
BD_immune03_433105,0.365843006056386,Oligopotent,normal_MPR,MPR,Tumor_epithelial_basal
BD_immune03_159591,0.715074250325675,Pluripotent,normal_MPR,MPR,Tumor_epithelial_basal
BD_immune03_239364,0.477273041921037,Oligopotent,normal_MPR,MPR,Tumor_epithelial_basal
BD_immune03_821545,0.384485561097243,Oligopotent,normal_MPR,MPR,Tumor_epithelial_basal
BD_immune03_824055,0.496544007090735,Oligopotent,normal_MPR,MPR,Tumor_epithelial_basal
BD_immune03_220624,0.462317328979214,Oligopotent,normal_MPR,MPR,Tumor_epithelial_basal
BD_immune03_593206,0.472082771404011,Oligopotent,normal_MPR,MPR,Tumor_epithelial_basal
BD_immune03_466612,0.446463930251303,Oligopotent,normal_MPR,MPR,Tumor_epithelial_basal
BD_immune03_146105,0.354414272737009,Oligopotent,normal_MPR,MPR,Tumor_epithelial_basal
BD_immune03_302402,0.468427068622828,Oligopotent,,MPR,Tumor_epithelial_basal
BD_immune03_460617,0.440492058515149,Oligopotent,,MPR,Tumor_epithelial_basal
BD_immune03_822666,0.469029607638046,Oligopotent,,MPR,Tumor_epithelial_basal
BD_immune03_36915,0.459997937833303,Oligopotent,normal_MPR,MPR,Tumor_epithelial_basal
BD_immune03_114453,0.414061020663921,Oligopotent,normal_MPR,MPR,Tumor_epithelial_basal
BD_immune03_621203,0.470286717180628,Oligopotent,normal_MPR,MPR,Tumor_epithelial_basal
BD_immune03_211973,0.532209483335346,Multipotent,normal_MPR,MPR,Tumor_epithelial_basal
BD_immune03_588729,0.540226351386242,Multipotent,normal_MPR,MPR,Tumor_epithelial_basal
BD_immune03_246795,0.326753235764828,Unipotent,normal_MPR,MPR,Tumor_epithelial_basal
BD_immune03_595413,0.474863933762617,Oligopotent,normal_MPR,MPR,Tumor_epithelial_basal
BD_immune03_179501,0.443874037458752,Oligopotent,normal_MPR,MPR,Tumor_epithelial_basal
BD_immune03_643231,0.408893566215987,Oligopotent,normal_MPR,MPR,Tumor_epithelial_basal
BD_immune03_487664,0.44912264948934,Oligopotent,,MPR,Tumor_epithelial_basal
BD_immune03_511216,0.523870434644948,Multipotent,,MPR,Tumor_epithelial_basal
BD_immune03_848065,0.454061759335813,Oligopotent,normal_MPR,MPR,Tumor_epithelial_basal
BD_immune03_383672,0.483523790366232,Oligopotent,normal_MPR,MPR,Tumor_epithelial_basal
BD_immune03_439021,0.452833492614595,Oligopotent,normal_MPR,MPR,Tumor_epithelial_basal
BD_immune03_214953,0.385139735600197,Oligopotent,normal_MPR,MPR,Tumor_epithelial_basal
BD_immune03_36176,0.438785645835102,Oligopotent,normal_MPR,MPR,Tumor_epithelial_basal
BD_immune03_329648,0.484162420605021,Oligopotent,normal_MPR,MPR,Tumor_epithelial_basal
BD_immune03_211062,0.392265823089577,Oligopotent,normal_MPR,MPR,Tumor_epithelial_basal
BD_immune03_314675,0.346439374165469,Oligopotent,normal_MPR,MPR,Tumor_epithelial_basal
BD_immune03_165927,0.43859670105796,Oligopotent,normal_MPR,MPR,Tumor_epithelial_basal
BD_immune03_68104,0.39645589062823,Oligopotent,normal_MPR,MPR,Tumor_epithelial_basal
BD_immune03_507713,0.0921045686974574,Differentiated,normal_MPR,MPR,Tumor_epithelial_AT2
BD_immune03_544522,0.0515674746123921,Differentiated,normal_MPR,MPR,Tumor_epithelial_AT2
BD_immune03_65724,0.412138677841967,Oligopotent,normal_MPR,MPR,Tumor_epithelial_basal
BD_immune03_372269,0.426385975372875,Oligopotent,,MPR,Tumor_epithelial_basal
BD_immune03_859827,0.448638640223702,Oligopotent,normal_MPR,MPR,Tumor_epithelial_basal
BD_immune03_52169,0.41822181182435,Oligopotent,normal_MPR,MPR,Tumor_epithelial_basal
BD_immune03_542493,0.409870246248153,Oligopotent,,MPR,Tumor_epithelial_basal
BD_immune03_860254,0.419734170747625,Oligopotent,normal_MPR,MPR,Tumor_epithelial_basal
BD_immune03_672263,0.458310270092562,Oligopotent,normal_MPR,MPR,Tumor_epithelial_basal
BD_immune03_766683,0.47043368671282,Oligopotent,normal_MPR,MPR,Tumor_epithelial_basal
BD_immune03_812145,0.446524582325134,Oligopotent,normal_MPR,MPR,Tumor_epithelial_basal
BD_immune03_322655,0.35699802221792,Oligopotent,normal_MPR,MPR,Tumor_epithelial_basal
BD_immune03_522533,0.296085497783211,Unipotent,normal_MPR,MPR,Tumor_epithelial_basal
BD_immune03_162501,0.471956359593267,Oligopotent,normal_MPR,MPR,Tumor_epithelial_basal
BD_immune03_188103,0.325656277447171,Unipotent,,MPR,Tumor_epithelial_basal
BD_immune03_43110,0.1471664298822,Differentiated,normal_MPR,MPR,Tumor_epithelial_AT2
BD_immune03_62996,0.477451350025726,Oligopotent,normal_MPR,MPR,Tumor_epithelial_basal
BD_immune03_146594,0.262859431102181,Unipotent,normal_MPR,MPR,Tumor_epithelial_basal
BD_immune03_640169,0.363014370126909,Oligopotent,normal_MPR,MPR,Tumor_epithelial_basal
BD_immune03_796026,0.431489714862594,Oligopotent,normal_MPR,MPR,Tumor_epithelial_basal
BD_immune03_670826,0.403772893118788,Oligopotent,normal_MPR,MPR,Tumor_epithelial_basal
BD_immune03_523138,0.37792287658567,Oligopotent,normal_MPR,MPR,Tumor_epithelial_basal
BD_immune03_759567,0.327034528031362,Unipotent,,MPR,Tumor_epithelial_basal
BD_immune03_72924,0.440625123331641,Oligopotent,normal_MPR,MPR,Tumor_epithelial_basal
BD_immune03_559413,0.419191737067251,Oligopotent,,MPR,Tumor_epithelial_basal
BD_immune03_884172,0.43669579156907,Oligopotent,normal_MPR,MPR,Tumor_epithelial_basal
BD_immune03_470727,0.399087216883042,Oligopotent,normal_MPR,MPR,Tumor_epithelial_basal
BD_immune03_428847,0.481211731866984,Oligopotent,normal_MPR,MPR,Tumor_epithelial_basal
BD_immune03_830705,0.452049822331557,Oligopotent,,MPR,Tumor_epithelial_basal
BD_immune03_747818,0.430427636551321,Oligopotent,normal_MPR,MPR,Tumor_epithelial_basal
BD_immune03_481078,0.346697120781322,Oligopotent,,MPR,Tumor_epithelial_basal
BD_immune03_152402,0.374835578161231,Oligopotent,normal_MPR,MPR,Tumor_epithelial_basal
BD_immune03_217762,0.471835420351293,Oligopotent,normal_MPR,MPR,Tumor_epithelial_basal
BD_immune03_115149,0.478053409878573,Oligopotent,normal_MPR,MPR,Tumor_epithelial_basal
BD_immune03_121224,0.438063090802289,Oligopotent,,MPR,Tumor_epithelial_basal
BD_immune03_120151,0.420297119404914,Oligopotent,normal_MPR,MPR,Tumor_epithelial_basal
BD_immune03_701859,0.406651394519534,Oligopotent,,MPR,Tumor_epithelial_basal
BD_immune03_597244,0.403581434354668,Oligopotent,,MPR,Tumor_epithelial_basal
BD_immune03_218294,0.425429762768995,Oligopotent,,MPR,Tumor_epithelial_basal
BD_immune03_727244,0.369737250006353,Oligopotent,,MPR,Tumor_epithelial_basal
BD_immune03_286075,0.395451110069729,Oligopotent,normal_MPR,MPR,Tumor_epithelial_basal
BD_immune03_613399,0.392606298328988,Oligopotent,,MPR,Tumor_epithelial_basal
BD_immune03_187399,0.387658166952271,Oligopotent,normal_MPR,MPR,Tumor_epithelial_basal
BD_immune03_44539,0.46872295978289,Oligopotent,normal_MPR,MPR,Tumor_epithelial_basal
BD_immune03_705637,0.264048863028897,Unipotent,normal_MPR,MPR,Tumor_epithelial_AT2
BD_immune03_689053,0.432407498578095,Oligopotent,normal_MPR,MPR,Tumor_epithelial_basal
BD_immune03_796658,0.447449853225627,Oligopotent,normal_MPR,MPR,Tumor_epithelial_basal
BD_immune03_357644,0.438563566333635,Oligopotent,,MPR,Tumor_epithelial_basal
BD_immune03_780204,0.461513399410966,Oligopotent,normal_MPR,MPR,Tumor_epithelial_basal
BD_immune03_208158,0.383055881031047,Oligopotent,,MPR,Tumor_epithelial_basal
BD_immune03_540987,0.284776034192024,Unipotent,normal_MPR,MPR,Tumor_epithelial_basal
BD_immune03_516903,0.39908325248753,Oligopotent,,MPR,Tumor_epithelial_basal
BD_immune03_832654,0.40122882307304,Oligopotent,normal_MPR,MPR,Tumor_epithelial_basal
BD_immune03_637206,0.392394330162861,Oligopotent,normal_MPR,MPR,Tumor_epithelial_basal
BD_immune03_83746,0.284741805768044,Unipotent,,MPR,Tumor_epithelial_basal
BD_immune03_738958,0.443338459244659,Oligopotent,normal_MPR,MPR,Tumor_epithelial_basal
BD_immune03_850555,0.418727079304152,Oligopotent,normal_MPR,MPR,Tumor_epithelial_basal
BD_immune03_840885,0.363312729409557,Oligopotent,normal_MPR,MPR,Tumor_epithelial_basal
BD_immune03_30433,0.413053923823564,Oligopotent,normal_MPR,MPR,Tumor_epithelial_basal
BD_immune03_69073,0.352726201175087,Oligopotent,,MPR,Tumor_epithelial_basal
BD_immune03_392731,0.403840352745921,Oligopotent,normal_MPR,MPR,Tumor_epithelial_basal
BD_immune03_317989,0.498201660011863,Oligopotent,normal_MPR,MPR,Tumor_epithelial_basal
BD_immune03_283923,0.390521171979775,Oligopotent,,MPR,Tumor_epithelial_basal
BD_immune03_717422,0.452588228720089,Oligopotent,,MPR,Tumor_epithelial_basal
BD_immune03_849854,0.338836938714294,Oligopotent,,MPR,Tumor_epithelial_basal
BD_immune03_114811,0.331311358037001,Unipotent,normal_MPR,MPR,Tumor_epithelial_basal
BD_immune03_71950,0.385080329377006,Oligopotent,normal_MPR,MPR,Tumor_epithelial_basal
BD_immune03_440973,0.468454746793955,Oligopotent,,MPR,Tumor_epithelial_basal
BD_immune03_798039,0.36262457806553,Oligopotent,,MPR,Tumor_epithelial_basal
BD_immune03_388977,0.33995597373366,Oligopotent,,MPR,Tumor_epithelial_basal
BD_immune03_313720,0.439465777071445,Oligopotent,,MPR,Tumor_epithelial_basal
BD_immune03_354368,0.426873294800591,Oligopotent,,MPR,Tumor_epithelial_basal
BD_immune03_402535,0.552680981100103,Multipotent,,MPR,Tumor_epithelial_basal
BD_immune03_232657,0.45720908798115,Oligopotent,,MPR,Tumor_epithelial_basal
BD_immune03_751912,0.327079044858327,Unipotent,,MPR,Tumor_epithelial_basal
BD_immune03_187437,0.441955995711392,Oligopotent,,MPR,Tumor_epithelial_basal
BD_immune03_414773,0.402591364036363,Oligopotent,,MPR,Tumor_epithelial_basal
BD_immune03_692650,0.404341632509994,Oligopotent,,MPR,Tumor_epithelial_basal
BD_immune03_209185,0.477113996497543,Oligopotent,normal_MPR,MPR,Tumor_epithelial_basal
BD_immune03_49877,0.438963519520846,Oligopotent,,MPR,Tumor_epithelial_basal
BD_immune03_188964,0.32078898566774,Unipotent,normal_MPR,MPR,Tumor_epithelial_basal
BD_immune03_826754,0.463547697339359,Oligopotent,normal_MPR,MPR,Tumor_epithelial_basal
BD_immune03_287603,0.0664123602514038,Differentiated,normal_MPR,MPR,Tumor_epithelial_AT2
BD_immune03_210691,0.28830912345284,Unipotent,,MPR,Tumor_epithelial_basal
BD_immune03_61413,0.371452691710235,Oligopotent,,MPR,Tumor_epithelial_basal
BD_immune03_140120,0.431112178429118,Oligopotent,,MPR,Tumor_epithelial_basal
BD_immune03_662179,0.403255883656705,Oligopotent,,MPR,Tumor_epithelial_basal
BD_immune03_360360,0.291354002861295,Unipotent,normal_MPR,MPR,Tumor_epithelial_basal
BD_immune03_383391,0.42537321185749,Oligopotent,normal_MPR,MPR,Tumor_epithelial_basal
BD_immune03_102353,0.412016289052995,Oligopotent,,MPR,Tumor_epithelial_basal
BD_immune03_30472,0.364001535444662,Oligopotent,,MPR,Tumor_epithelial_basal
BD_immune03_427661,0.36263661488582,Oligopotent,normal_MPR,MPR,Tumor_epithelial_basal
BD_immune03_156791,0.361766722610107,Oligopotent,,MPR,Tumor_epithelial_basal
BD_immune03_629781,0.407420864791223,Oligopotent,,MPR,Tumor_epithelial_basal
BD_immune03_406157,0.337352584568859,Oligopotent,,MPR,Tumor_epithelial_basal
BD_immune03_753882,0.439466189051986,Oligopotent,,MPR,Tumor_epithelial_basal
BD_immune03_186961,0.460650363423717,Oligopotent,normal_MPR,MPR,Tumor_epithelial_basal
BD_immune03_375879,0.322626464971546,Unipotent,,MPR,Tumor_epithelial_basal
BD_immune03_707713,0.296757495480573,Unipotent,normal_MPR,MPR,Tumor_epithelial_basal
BD_immune03_829276,0.438182148271092,Oligopotent,,MPR,Tumor_epithelial_basal
BD_immune03_203490,0.0426043523432971,Differentiated,,MPR,Tumor_epithelial_AT2
BD_immune03_117481,0.423447326443211,Oligopotent,normal_MPR,MPR,Tumor_epithelial_basal
BD_immune03_777311,0.309053046070128,Unipotent,,MPR,Tumor_epithelial_basal
BD_immune03_785031,0.427900467817581,Oligopotent,normal_MPR,MPR,Tumor_epithelial_basal
BD_immune03_371789,0.398473859106355,Oligopotent,,MPR,Tumor_epithelial_basal
BD_immune03_6672,0.320367019996188,Unipotent,,MPR,Tumor_epithelial_basal
BD_immune03_198348,0.459587269948255,Oligopotent,,MPR,Tumor_epithelial_basal
BD_immune03_216169,0.142630298937832,Differentiated,,MPR,Tumor_epithelial_AT2
BD_immune03_375649,0.392194928231882,Oligopotent,,MPR,Tumor_epithelial_basal
BD_immune03_67993,0.400825439514154,Oligopotent,normal_MPR,MPR,Tumor_epithelial_basal
BD_immune03_801242,0.465700870257753,Oligopotent,normal_MPR,MPR,Tumor_epithelial_basal
BD_immune03_393298,0.0712320216421605,Differentiated,normal_MPR,MPR,Tumor_epithelial_AT2
BD_immune03_645938,0.429201406149812,Oligopotent,,MPR,Tumor_epithelial_basal
BD_immune03_649301,0.486548162259914,Oligopotent,,MPR,Tumor_epithelial_basal
BD_immune03_296245,0.300365538059927,Unipotent,,MPR,Tumor_epithelial_basal
BD_immune03_545775,0.458172558745007,Oligopotent,,MPR,Tumor_epithelial_basal
BD_immune03_877161,0.423787165490967,Oligopotent,,MPR,Tumor_epithelial_basal
BD_immune03_163252,0.342864608941907,Oligopotent,normal_MPR,MPR,Tumor_epithelial_basal
BD_immune03_75060,0.391277664973531,Oligopotent,,MPR,Tumor_epithelial_basal
BD_immune03_179064,0.479451283769616,Oligopotent,,MPR,Tumor_epithelial_basal
BD_immune03_589013,0.394970333527222,Oligopotent,,MPR,Tumor_epithelial_basal
BD_immune03_249721,0.376924926630598,Oligopotent,,MPR,Tumor_epithelial_basal
BD_immune03_91091,0.392587458331251,Oligopotent,,MPR,Tumor_epithelial_basal
BD_immune03_741367,0.251076086620219,Unipotent,normal_MPR,MPR,Tumor_epithelial_basal
BD_immune03_750624,0.390537639234848,Oligopotent,,MPR,Tumor_epithelial_basal
BD_immune03_24158,0.298995666465621,Unipotent,normal_MPR,MPR,Tumor_epithelial_basal
BD_immune03_839659,0.36316844615048,Oligopotent,,MPR,Tumor_epithelial_basal
BD_immune03_484355,0.417098510221616,Oligopotent,,MPR,Tumor_epithelial_basal
BD_immune03_852802,0.448312021489766,Oligopotent,,MPR,Tumor_epithelial_basal
BD_immune03_334693,0.157619493477391,Differentiated,,MPR,Tumor_epithelial_basal
BD_immune03_711196,0.272757666223575,Unipotent,,MPR,Tumor_epithelial_basal
BD_immune03_395151,0.383966589410868,Oligopotent,normal_MPR,MPR,Tumor_epithelial_basal
BD_immune03_438085,0.462823493668467,Oligopotent,normal_MPR,MPR,Tumor_epithelial_basal
BD_immune03_39071,0.293671488362992,Unipotent,,MPR,Tumor_epithelial_basal
BD_immune03_689163,0.35299095381085,Oligopotent,,MPR,Tumor_epithelial_basal
BD_immune03_858951,0.436764453423701,Oligopotent,,MPR,Tumor_epithelial_basal
BD_immune03_563501,0.455750983696113,Oligopotent,,MPR,Tumor_epithelial_basal
BD_immune03_594287,0.426845446588345,Oligopotent,,MPR,Tumor_epithelial_basal
BD_immune03_247819,0.320600485667873,Unipotent,normal_MPR,MPR,Tumor_epithelial_basal
BD_immune03_362217,0.406917869312468,Oligopotent,,MPR,Tumor_epithelial_basal
BD_immune03_164957,0.289689104850395,Unipotent,,MPR,Tumor_epithelial_basal
BD_immune03_607292,0.466763533559115,Oligopotent,,MPR,Tumor_epithelial_basal
BD_immune03_331530,0.480752700185518,Oligopotent,normal_MPR,MPR,Tumor_epithelial_basal
BD_immune03_625958,0.443578500719927,Oligopotent,,MPR,Tumor_epithelial_basal
BD_immune03_637571,0.35332361369132,Oligopotent,,MPR,Tumor_epithelial_basal
BD_immune03_211525,0.378885099912565,Oligopotent,,MPR,Tumor_epithelial_basal
BD_immune03_524535,0.332376658347087,Unipotent,normal_MPR,MPR,Tumor_epithelial_basal
BD_immune03_700745,0.422969567899716,Oligopotent,normal_MPR,MPR,Tumor_epithelial_basal
