source,target,ligand.complex,receptor.complex,aggregate_rank,mean_rank,sca.LRscore,sca.rank,natmi.edge_specificity,natmi.rank,connectome.weight_sc,connectome.rank
Proliferating TAMs (cycling/MKI67+),Stress-response immunosuppressive TAMs (MARCO+/PPARG+/HSP-high),FABP5,RXRA,0.485624737678882,9136.33333333333,0.767740498793,11773,0.0203242642345606,8387,0.377829784812183,7249
CD8.TEX,Inflammatory monocyte-derived TAMs (FCN1+/S100A8+),VCAM1,ITGA4_ITGB1,0.485679943722813,7821,0.822863831406139,7958,0.0588365144400554,1235,0.114388734835786,14270
Inflammatory monocyte-derived TAMs (FCN1+/S100A8+),Proliferating TAMs (cycling/MKI67+),TNFSF13B,HLA-DPB1,0.485814318211942,7284.66666666667,0.899469858607515,2696,0.0134510104425702,13649,0.458407684344012,5509
Classical monocyte-derived TAMs (S100A8+/S100A9+/CCR2+),Tissue-resident immunosuppressive TAMs (anti-inflammatory/M2-like),ADAM28,ITGA4,0.485996073486009,10417.3333333333,0.767700830016862,11776,0.0213825057997709,7786,0.209982046537206,11690
Classical monocyte-derived TAMs (S100A8+/S100A9+/CCR2+),CD8.TPEX,HLA-F,CD8B,0.486130970212853,6458.33333333333,0.859351386702971,5511,0.0579528834122453,1271,0.177604489261496,12593
Tissue-resident immunosuppressive TAMs (anti-inflammatory/M2-like),CD8.TEX,ITGB2,CD226,0.486243735825472,7045.33333333333,0.848553651024008,6272,0.0368115894098705,3086,0.206616862340276,11778
Inflammatory monocyte-derived TAMs (FCN1+/S100A8+),Proliferating TAMs (cycling/MKI67+),ICAM1,ITGAX_ITGB2,0.486367598540974,8445.33333333333,0.86869358790824,4804,0.0156510556931975,11779,0.317312789121135,8753
IFN-stimulated immunomodulatory TAMs (ISG-high/PD-L1+/IDO1+),TREM2+/APOE+ lipid-associated immunosuppressive TAMs (LAMs),VEGFA,NRP1,0.486367598540974,8667.66666666667,0.767625544734882,11779,0.0225363050060926,7121,0.384378689534505,7103
Tissue-resident immunosuppressive TAMs (anti-inflammatory/M2-like),CD8.TPEX,MIF,CD74_CXCR4,0.486420575086193,13701,0.920274457638484,1237,0.00673709166846844,19257,-0.255498487198052,20609
IFN-stimulated immunomodulatory TAMs (ISG-high/PD-L1+/IDO1+),CD8.TPEX,FAM3C,PDCD1,0.486420575086193,8052,0.779561583433031,10937,0.0587659144135958,1237,0.19902617648887,11982
Proliferating TAMs (cycling/MKI67+),Stress-response immunosuppressive TAMs (MARCO+/PPARG+/HSP-high),DCN,TLR2,0.486790836220565,8067,0.662674488369681,17425,0.0587175479561606,1238,0.45660171381759,5538
