source,target,ligand,receptor,prob,pval,interaction_name,interaction_name_2,pathway_name,annotation,evidence
CD8.TPEX,Classical Mono-derived,HLA-F,LILRB1,0.00793268656780734,0,HLA-F_LILRB1,HLA-F - LILRB1,MHC-I,Cell-Cell Contact,PMID: 28484462
Classical Mono-derived,Classical Mono-derived,HLA-F,LILRB1,0.00827556280847297,0,HLA-F_LILRB1,HLA-F - LILRB1,MHC-I,Cell-Cell Contact,PMID: 28484462
IFN-stimulated,Classical Mono-derived,HLA-F,LILRB1,0.00780264946958587,0,HLA-F_LILRB1,HLA-F - LILRB1,MHC-I,Cell-Cell Contact,PMID: 28484462
Inflammatory Mono-derived,Classical Mono-derived,HLA-F,LILRB1,0.00527811364721024,0,HLA-F_LILRB1,HLA-F - LILRB1,MHC-I,Cell-Cell Contact,PMID: 28484462
Lipid-associated,Classical Mono-derived,HLA-F,LILRB1,0.00214966057495091,0,HLA-F_LILRB1,HLA-F - LILRB1,MHC-I,Cell-Cell Contact,PMID: 28484462
Resident M2,Classical Mono-derived,HLA-F,LILRB1,0.00246842651931374,0,HLA-F_LILRB1,HLA-F - LILRB1,MHC-I,Cell-Cell Contact,PMID: 28484462
Stress-response,Classical Mono-derived,HLA-F,LILRB1,0.00163945446988198,0,HLA-F_LILRB1,HLA-F - LILRB1,MHC-I,Cell-Cell Contact,PMID: 28484462
CD8.CM,IFN-stimulated,HLA-F,LILRB1,0.0074034029705418,0,HLA-F_LILRB1,HLA-F - LILRB1,MHC-I,Cell-Cell Contact,PMID: 28484462
CD8.EM,IFN-stimulated,HLA-F,LILRB1,0.00767751806452667,0,HLA-F_LILRB1,HLA-F - LILRB1,MHC-I,Cell-Cell Contact,PMID: 28484462
CD8.MAIT,IFN-stimulated,HLA-F,LILRB1,0.00725908304563015,0,HLA-F_LILRB1,HLA-F - LILRB1,MHC-I,Cell-Cell Contact,PMID: 28484462
CD8.NaiveLike,IFN-stimulated,HLA-F,LILRB1,0.0070527494399285,0,HLA-F_LILRB1,HLA-F - LILRB1,MHC-I,Cell-Cell Contact,PMID: 28484462
CD8.TEMRA,IFN-stimulated,HLA-F,LILRB1,0.0105534134207177,0,HLA-F_LILRB1,HLA-F - LILRB1,MHC-I,Cell-Cell Contact,PMID: 28484462
CD8.TEX,IFN-stimulated,HLA-F,LILRB1,0.00733738968639,0,HLA-F_LILRB1,HLA-F - LILRB1,MHC-I,Cell-Cell Contact,PMID: 28484462
CD8.TPEX,IFN-stimulated,HLA-F,LILRB1,0.00641663303801271,0,HLA-F_LILRB1,HLA-F - LILRB1,MHC-I,Cell-Cell Contact,PMID: 28484462
Classical Mono-derived,IFN-stimulated,HLA-F,LILRB1,0.00669442275110847,0,HLA-F_LILRB1,HLA-F - LILRB1,MHC-I,Cell-Cell Contact,PMID: 28484462
IFN-stimulated,IFN-stimulated,HLA-F,LILRB1,0.00631128984685649,0,HLA-F_LILRB1,HLA-F - LILRB1,MHC-I,Cell-Cell Contact,PMID: 28484462
Inflammatory Mono-derived,IFN-stimulated,HLA-F,LILRB1,0.00426720601348547,0,HLA-F_LILRB1,HLA-F - LILRB1,MHC-I,Cell-Cell Contact,PMID: 28484462
Lipid-associated,IFN-stimulated,HLA-F,LILRB1,0.00173689369689384,0,HLA-F_LILRB1,HLA-F - LILRB1,MHC-I,Cell-Cell Contact,PMID: 28484462
Resident M2,IFN-stimulated,HLA-F,LILRB1,0.00199457417422591,0,HLA-F_LILRB1,HLA-F - LILRB1,MHC-I,Cell-Cell Contact,PMID: 28484462
Stress-response,IFN-stimulated,HLA-F,LILRB1,0.00132452473078432,0,HLA-F_LILRB1,HLA-F - LILRB1,MHC-I,Cell-Cell Contact,PMID: 28484462
CD8.CM,Resident M2,HLA-F,LILRB1,0.00977238162564976,0,HLA-F_LILRB1,HLA-F - LILRB1,MHC-I,Cell-Cell Contact,PMID: 28484462
CD8.EM,Resident M2,HLA-F,LILRB1,0.0101333140157789,0,HLA-F_LILRB1,HLA-F - LILRB1,MHC-I,Cell-Cell Contact,PMID: 28484462
CD8.MAIT,Resident M2,HLA-F,LILRB1,0.0095823272894201,0,HLA-F_LILRB1,HLA-F - LILRB1,MHC-I,Cell-Cell Contact,PMID: 28484462
CD8.NaiveLike,Resident M2,HLA-F,LILRB1,0.00931057666421909,0,HLA-F_LILRB1,HLA-F - LILRB1,MHC-I,Cell-Cell Contact,PMID: 28484462
CD8.TEMRA,Resident M2,HLA-F,LILRB1,0.0139162169294318,0,HLA-F_LILRB1,HLA-F - LILRB1,MHC-I,Cell-Cell Contact,PMID: 28484462
CD8.TEX,Resident M2,HLA-F,LILRB1,0.00968545118835481,0,HLA-F_LILRB1,HLA-F - LILRB1,MHC-I,Cell-Cell Contact,PMID: 28484462
CD8.TPEX,Resident M2,HLA-F,LILRB1,0.00847255519254896,0,HLA-F_LILRB1,HLA-F - LILRB1,MHC-I,Cell-Cell Contact,PMID: 28484462
Classical Mono-derived,Resident M2,HLA-F,LILRB1,0.00883855839677342,0,HLA-F_LILRB1,HLA-F - LILRB1,MHC-I,Cell-Cell Contact,PMID: 28484462
IFN-stimulated,Resident M2,HLA-F,LILRB1,0.0083337426035373,0,HLA-F_LILRB1,HLA-F - LILRB1,MHC-I,Cell-Cell Contact,PMID: 28484462
Inflammatory Mono-derived,Resident M2,HLA-F,LILRB1,0.00563834885601329,0,HLA-F_LILRB1,HLA-F - LILRB1,MHC-I,Cell-Cell Contact,PMID: 28484462
Lipid-associated,Resident M2,HLA-F,LILRB1,0.00229686954706564,0,HLA-F_LILRB1,HLA-F - LILRB1,MHC-I,Cell-Cell Contact,PMID: 28484462
Resident M2,Resident M2,HLA-F,LILRB1,0.0026374069190099,0,HLA-F_LILRB1,HLA-F - LILRB1,MHC-I,Cell-Cell Contact,PMID: 28484462
Stress-response,Resident M2,HLA-F,LILRB1,0.00175178581410782,0,HLA-F_LILRB1,HLA-F - LILRB1,MHC-I,Cell-Cell Contact,PMID: 28484462
CD8.CM,CD8.CM,HLA-E,CD94:NKG2A,0.0335951735906798,0,HLA-E_CD94:NKG2A,HLA-E - CD94:NKG2A,MHC-I,Cell-Cell Contact,PMID: 28484462
CD8.EM,CD8.CM,HLA-E,CD94:NKG2A,0.0337324598152101,0,HLA-E_CD94:NKG2A,HLA-E - CD94:NKG2A,MHC-I,Cell-Cell Contact,PMID: 28484462
CD8.MAIT,CD8.CM,HLA-E,CD94:NKG2A,0.0340886030900578,0,HLA-E_CD94:NKG2A,HLA-E - CD94:NKG2A,MHC-I,Cell-Cell Contact,PMID: 28484462
CD8.NaiveLike,CD8.CM,HLA-E,CD94:NKG2A,0.0322122195684032,0,HLA-E_CD94:NKG2A,HLA-E - CD94:NKG2A,MHC-I,Cell-Cell Contact,PMID: 28484462
CD8.TEMRA,CD8.CM,HLA-E,CD94:NKG2A,0.0386797951986375,0,HLA-E_CD94:NKG2A,HLA-E - CD94:NKG2A,MHC-I,Cell-Cell Contact,PMID: 28484462
CD8.TEX,CD8.CM,HLA-E,CD94:NKG2A,0.0342901189384399,0,HLA-E_CD94:NKG2A,HLA-E - CD94:NKG2A,MHC-I,Cell-Cell Contact,PMID: 28484462
CD8.TPEX,CD8.CM,HLA-E,CD94:NKG2A,0.0321136622126855,0,HLA-E_CD94:NKG2A,HLA-E - CD94:NKG2A,MHC-I,Cell-Cell Contact,PMID: 28484462
Classical Mono-derived,CD8.CM,HLA-E,CD94:NKG2A,0.0261054872321237,0,HLA-E_CD94:NKG2A,HLA-E - CD94:NKG2A,MHC-I,Cell-Cell Contact,PMID: 28484462
IFN-stimulated,CD8.CM,HLA-E,CD94:NKG2A,0.0325458162268601,0,HLA-E_CD94:NKG2A,HLA-E - CD94:NKG2A,MHC-I,Cell-Cell Contact,PMID: 28484462
Inflammatory Mono-derived,CD8.CM,HLA-E,CD94:NKG2A,0.0265262578727429,0,HLA-E_CD94:NKG2A,HLA-E - CD94:NKG2A,MHC-I,Cell-Cell Contact,PMID: 28484462
Lipid-associated,CD8.CM,HLA-E,CD94:NKG2A,0.025087071911556,0,HLA-E_CD94:NKG2A,HLA-E - CD94:NKG2A,MHC-I,Cell-Cell Contact,PMID: 28484462
Proliferating,CD8.CM,HLA-E,CD94:NKG2A,0.0262672985412114,0,HLA-E_CD94:NKG2A,HLA-E - CD94:NKG2A,MHC-I,Cell-Cell Contact,PMID: 28484462
Resident M2,CD8.CM,HLA-E,CD94:NKG2A,0.0323582552656616,0,HLA-E_CD94:NKG2A,HLA-E - CD94:NKG2A,MHC-I,Cell-Cell Contact,PMID: 28484462
Stress-response,CD8.CM,HLA-E,CD94:NKG2A,0.022187657161146,0,HLA-E_CD94:NKG2A,HLA-E - CD94:NKG2A,MHC-I,Cell-Cell Contact,PMID: 28484462
CD8.CM,CD8.TEX,HLA-E,CD94:NKG2A,0.0556417619837242,0,HLA-E_CD94:NKG2A,HLA-E - CD94:NKG2A,MHC-I,Cell-Cell Contact,PMID: 28484462
CD8.EM,CD8.TEX,HLA-E,CD94:NKG2A,0.0558639333798754,0,HLA-E_CD94:NKG2A,HLA-E - CD94:NKG2A,MHC-I,Cell-Cell Contact,PMID: 28484462
CD8.MAIT,CD8.TEX,HLA-E,CD94:NKG2A,0.0564400898420202,0,HLA-E_CD94:NKG2A,HLA-E - CD94:NKG2A,MHC-I,Cell-Cell Contact,PMID: 28484462
CD8.NaiveLike,CD8.TEX,HLA-E,CD94:NKG2A,0.053401403850264,0,HLA-E_CD94:NKG2A,HLA-E - CD94:NKG2A,MHC-I,Cell-Cell Contact,PMID: 28484462
CD8.TEMRA,CD8.TEX,HLA-E,CD94:NKG2A,0.0638426972266262,0,HLA-E_CD94:NKG2A,HLA-E - CD94:NKG2A,MHC-I,Cell-Cell Contact,PMID: 28484462
CD8.TEX,CD8.TEX,HLA-E,CD94:NKG2A,0.0567659719251732,0,HLA-E_CD94:NKG2A,HLA-E - CD94:NKG2A,MHC-I,Cell-Cell Contact,PMID: 28484462
CD8.TPEX,CD8.TEX,HLA-E,CD94:NKG2A,0.0532415821001663,0,HLA-E_CD94:NKG2A,HLA-E - CD94:NKG2A,MHC-I,Cell-Cell Contact,PMID: 28484462
Classical Mono-derived,CD8.TEX,HLA-E,CD94:NKG2A,0.0434580473193272,0,HLA-E_CD94:NKG2A,HLA-E - CD94:NKG2A,MHC-I,Cell-Cell Contact,PMID: 28484462
IFN-stimulated,CD8.TEX,HLA-E,CD94:NKG2A,0.0539422091945298,0,HLA-E_CD94:NKG2A,HLA-E - CD94:NKG2A,MHC-I,Cell-Cell Contact,PMID: 28484462
Inflammatory Mono-derived,CD8.TEX,HLA-E,CD94:NKG2A,0.0441458299943186,0,HLA-E_CD94:NKG2A,HLA-E - CD94:NKG2A,MHC-I,Cell-Cell Contact,PMID: 28484462
Lipid-associated,CD8.TEX,HLA-E,CD94:NKG2A,0.0417917311292372,0,HLA-E_CD94:NKG2A,HLA-E - CD94:NKG2A,MHC-I,Cell-Cell Contact,PMID: 28484462
Proliferating,CD8.TEX,HLA-E,CD94:NKG2A,0.0437225873618448,0,HLA-E_CD94:NKG2A,HLA-E - CD94:NKG2A,MHC-I,Cell-Cell Contact,PMID: 28484462
Resident M2,CD8.TEX,HLA-E,CD94:NKG2A,0.0536381776632615,0,HLA-E_CD94:NKG2A,HLA-E - CD94:NKG2A,MHC-I,Cell-Cell Contact,PMID: 28484462
Stress-response,CD8.TEX,HLA-E,CD94:NKG2A,0.037035031766157,0,HLA-E_CD94:NKG2A,HLA-E - CD94:NKG2A,MHC-I,Cell-Cell Contact,PMID: 28484462
CD8.CM,CD8.TEMRA,HLA-E,CD94:NKG2E,0.0789248525579288,0,HLA-E_CD94:NKG2E,HLA-E - CD94:NKG2E,MHC-I,Cell-Cell Contact,PMID: 28484462
CD8.EM,CD8.TEMRA,HLA-E,CD94:NKG2E,0.0792321907899195,0,HLA-E_CD94:NKG2E,HLA-E - CD94:NKG2E,MHC-I,Cell-Cell Contact,PMID: 28484462
CD8.MAIT,CD8.TEMRA,HLA-E,CD94:NKG2E,0.0800289283319722,0,HLA-E_CD94:NKG2E,HLA-E - CD94:NKG2E,MHC-I,Cell-Cell Contact,PMID: 28484462
CD8.NaiveLike,CD8.TEMRA,HLA-E,CD94:NKG2E,0.0758222940150461,0,HLA-E_CD94:NKG2E,HLA-E - CD94:NKG2E,MHC-I,Cell-Cell Contact,PMID: 28484462
CD8.TEMRA,CD8.TEMRA,HLA-E,CD94:NKG2E,0.0902295587748435,0,HLA-E_CD94:NKG2E,HLA-E - CD94:NKG2E,MHC-I,Cell-Cell Contact,PMID: 28484462
CD8.TEX,CD8.TEMRA,HLA-E,CD94:NKG2E,0.0804793941012562,0,HLA-E_CD94:NKG2E,HLA-E - CD94:NKG2E,MHC-I,Cell-Cell Contact,PMID: 28484462
CD8.TPEX,CD8.TEMRA,HLA-E,CD94:NKG2E,0.0756007293265171,0,HLA-E_CD94:NKG2E,HLA-E - CD94:NKG2E,MHC-I,Cell-Cell Contact,PMID: 28484462
Classical Mono-derived,CD8.TEMRA,HLA-E,CD94:NKG2E,0.0619775002474427,0,HLA-E_CD94:NKG2E,HLA-E - CD94:NKG2E,MHC-I,Cell-Cell Contact,PMID: 28484462
IFN-stimulated,CD8.TEMRA,HLA-E,CD94:NKG2E,0.0765717923814138,0,HLA-E_CD94:NKG2E,HLA-E - CD94:NKG2E,MHC-I,Cell-Cell Contact,PMID: 28484462
Inflammatory Mono-derived,CD8.TEMRA,HLA-E,CD94:NKG2E,0.0629390931739651,0,HLA-E_CD94:NKG2E,HLA-E - CD94:NKG2E,MHC-I,Cell-Cell Contact,PMID: 28484462
Lipid-associated,CD8.TEMRA,HLA-E,CD94:NKG2E,0.0596453688561468,0,HLA-E_CD94:NKG2E,HLA-E - CD94:NKG2E,MHC-I,Cell-Cell Contact,PMID: 28484462
Proliferating,CD8.TEMRA,HLA-E,CD94:NKG2E,0.0623474249379564,0,HLA-E_CD94:NKG2E,HLA-E - CD94:NKG2E,MHC-I,Cell-Cell Contact,PMID: 28484462
Resident M2,CD8.TEMRA,HLA-E,CD94:NKG2E,0.0761504814418423,0,HLA-E_CD94:NKG2E,HLA-E - CD94:NKG2E,MHC-I,Cell-Cell Contact,PMID: 28484462
Stress-response,CD8.TEMRA,HLA-E,CD94:NKG2E,0.0529689155335119,0,HLA-E_CD94:NKG2E,HLA-E - CD94:NKG2E,MHC-I,Cell-Cell Contact,PMID: 28484462
CD8.CM,Classical Mono-derived,HLA-DPA1,CD4,0.0118796249395145,0,HLA-DPA1_CD4,HLA-DPA1 - CD4,MHC-II,Cell-Cell Contact,KEGG: hsa04514
CD8.EM,Classical Mono-derived,HLA-DPA1,CD4,0.038041756658456,0,HLA-DPA1_CD4,HLA-DPA1 - CD4,MHC-II,Cell-Cell Contact,KEGG: hsa04514
CD8.MAIT,Classical Mono-derived,HLA-DPA1,CD4,0.00687566301503391,0,HLA-DPA1_CD4,HLA-DPA1 - CD4,MHC-II,Cell-Cell Contact,KEGG: hsa04514
CD8.TEMRA,Classical Mono-derived,HLA-DPA1,CD4,0.0420672647050916,0,HLA-DPA1_CD4,HLA-DPA1 - CD4,MHC-II,Cell-Cell Contact,KEGG: hsa04514
CD8.TEX,Classical Mono-derived,HLA-DPA1,CD4,0.0476321936800612,0,HLA-DPA1_CD4,HLA-DPA1 - CD4,MHC-II,Cell-Cell Contact,KEGG: hsa04514
CD8.TPEX,Classical Mono-derived,HLA-DPA1,CD4,0.0323718824495824,0,HLA-DPA1_CD4,HLA-DPA1 - CD4,MHC-II,Cell-Cell Contact,KEGG: hsa04514
Classical Mono-derived,Classical Mono-derived,HLA-DPA1,CD4,0.10428151322,0,HLA-DPA1_CD4,HLA-DPA1 - CD4,MHC-II,Cell-Cell Contact,KEGG: hsa04514
IFN-stimulated,Classical Mono-derived,HLA-DPA1,CD4,0.0992899910339767,0,HLA-DPA1_CD4,HLA-DPA1 - CD4,MHC-II,Cell-Cell Contact,KEGG: hsa04514
Inflammatory Mono-derived,Classical Mono-derived,HLA-DPA1,CD4,0.0993568014002391,0,HLA-DPA1_CD4,HLA-DPA1 - CD4,MHC-II,Cell-Cell Contact,KEGG: hsa04514
Lipid-associated,Classical Mono-derived,HLA-DPA1,CD4,0.0885169039031963,0,HLA-DPA1_CD4,HLA-DPA1 - CD4,MHC-II,Cell-Cell Contact,KEGG: hsa04514
Proliferating,Classical Mono-derived,HLA-DPA1,CD4,0.0755117132002352,0,HLA-DPA1_CD4,HLA-DPA1 - CD4,MHC-II,Cell-Cell Contact,KEGG: hsa04514
Resident M2,Classical Mono-derived,HLA-DPA1,CD4,0.111355732768951,0,HLA-DPA1_CD4,HLA-DPA1 - CD4,MHC-II,Cell-Cell Contact,KEGG: hsa04514
Stress-response,Classical Mono-derived,HLA-DPA1,CD4,0.0934471663136581,0,HLA-DPA1_CD4,HLA-DPA1 - CD4,MHC-II,Cell-Cell Contact,KEGG: hsa04514
CD8.CM,IFN-stimulated,HLA-DPA1,CD4,0.00394883376866129,0,HLA-DPA1_CD4,HLA-DPA1 - CD4,MHC-II,Cell-Cell Contact,KEGG: hsa04514
CD8.EM,IFN-stimulated,HLA-DPA1,CD4,0.0128727639653761,0,HLA-DPA1_CD4,HLA-DPA1 - CD4,MHC-II,Cell-Cell Contact,KEGG: hsa04514
CD8.MAIT,IFN-stimulated,HLA-DPA1,CD4,0.00227779651699283,0,HLA-DPA1_CD4,HLA-DPA1 - CD4,MHC-II,Cell-Cell Contact,KEGG: hsa04514
CD8.TEMRA,IFN-stimulated,HLA-DPA1,CD4,0.014274457073239,0,HLA-DPA1_CD4,HLA-DPA1 - CD4,MHC-II,Cell-Cell Contact,KEGG: hsa04514
CD8.TEX,IFN-stimulated,HLA-DPA1,CD4,0.0162250471272159,0,HLA-DPA1_CD4,HLA-DPA1 - CD4,MHC-II,Cell-Cell Contact,KEGG: hsa04514
CD8.TPEX,IFN-stimulated,HLA-DPA1,CD4,0.0109116118065734,0,HLA-DPA1_CD4,HLA-DPA1 - CD4,MHC-II,Cell-Cell Contact,KEGG: hsa04514
Classical Mono-derived,IFN-stimulated,HLA-DPA1,CD4,0.0369716790841069,0,HLA-DPA1_CD4,HLA-DPA1 - CD4,MHC-II,Cell-Cell Contact,KEGG: hsa04514
IFN-stimulated,IFN-stimulated,HLA-DPA1,CD4,0.0350758331096834,0,HLA-DPA1_CD4,HLA-DPA1 - CD4,MHC-II,Cell-Cell Contact,KEGG: hsa04514
Inflammatory Mono-derived,IFN-stimulated,HLA-DPA1,CD4,0.0351011188343884,0,HLA-DPA1_CD4,HLA-DPA1 - CD4,MHC-II,Cell-Cell Contact,KEGG: hsa04514
Lipid-associated,IFN-stimulated,HLA-DPA1,CD4,0.0310300332654203,0,HLA-DPA1_CD4,HLA-DPA1 - CD4,MHC-II,Cell-Cell Contact,KEGG: hsa04514
Proliferating,IFN-stimulated,HLA-DPA1,CD4,0.0262279615929111,0,HLA-DPA1_CD4,HLA-DPA1 - CD4,MHC-II,Cell-Cell Contact,KEGG: hsa04514
Resident M2,IFN-stimulated,HLA-DPA1,CD4,0.0396820422762511,0,HLA-DPA1_CD4,HLA-DPA1 - CD4,MHC-II,Cell-Cell Contact,KEGG: hsa04514
Stress-response,IFN-stimulated,HLA-DPA1,CD4,0.032873842861286,0,HLA-DPA1_CD4,HLA-DPA1 - CD4,MHC-II,Cell-Cell Contact,KEGG: hsa04514
CD8.CM,Inflammatory Mono-derived,HLA-DPA1,CD4,0.00965563281041856,0,HLA-DPA1_CD4,HLA-DPA1 - CD4,MHC-II,Cell-Cell Contact,KEGG: hsa04514
CD8.EM,Inflammatory Mono-derived,HLA-DPA1,CD4,0.0310739599429865,0,HLA-DPA1_CD4,HLA-DPA1 - CD4,MHC-II,Cell-Cell Contact,KEGG: hsa04514
CD8.MAIT,Inflammatory Mono-derived,HLA-DPA1,CD4,0.00558317260716967,0,HLA-DPA1_CD4,HLA-DPA1 - CD4,MHC-II,Cell-Cell Contact,KEGG: hsa04514
CD8.TEMRA,Inflammatory Mono-derived,HLA-DPA1,CD4,0.0343885066954899,0,HLA-DPA1_CD4,HLA-DPA1 - CD4,MHC-II,Cell-Cell Contact,KEGG: hsa04514
CD8.TEX,Inflammatory Mono-derived,HLA-DPA1,CD4,0.0389789735131517,0,HLA-DPA1_CD4,HLA-DPA1 - CD4,MHC-II,Cell-Cell Contact,KEGG: hsa04514
CD8.TPEX,Inflammatory Mono-derived,HLA-DPA1,CD4,0.0264140741858066,0,HLA-DPA1_CD4,HLA-DPA1 - CD4,MHC-II,Cell-Cell Contact,KEGG: hsa04514
Classical Mono-derived,Inflammatory Mono-derived,HLA-DPA1,CD4,0.0862691839565127,0,HLA-DPA1_CD4,HLA-DPA1 - CD4,MHC-II,Cell-Cell Contact,KEGG: hsa04514
IFN-stimulated,Inflammatory Mono-derived,HLA-DPA1,CD4,0.0820608492321988,0,HLA-DPA1_CD4,HLA-DPA1 - CD4,MHC-II,Cell-Cell Contact,KEGG: hsa04514
Inflammatory Mono-derived,Inflammatory Mono-derived,HLA-DPA1,CD4,0.0821171233742556,0,HLA-DPA1_CD4,HLA-DPA1 - CD4,MHC-II,Cell-Cell Contact,KEGG: hsa04514
Lipid-associated,Inflammatory Mono-derived,HLA-DPA1,CD4,0.0730056254453339,0,HLA-DPA1_CD4,HLA-DPA1 - CD4,MHC-II,Cell-Cell Contact,KEGG: hsa04514
Proliferating,Inflammatory Mono-derived,HLA-DPA1,CD4,0.0621240742175491,0,HLA-DPA1_CD4,HLA-DPA1 - CD4,MHC-II,Cell-Cell Contact,KEGG: hsa04514
Resident M2,Inflammatory Mono-derived,HLA-DPA1,CD4,0.0922473295958026,0,HLA-DPA1_CD4,HLA-DPA1 - CD4,MHC-II,Cell-Cell Contact,KEGG: hsa04514
Stress-response,Inflammatory Mono-derived,HLA-DPA1,CD4,0.0771450547507712,0,HLA-DPA1_CD4,HLA-DPA1 - CD4,MHC-II,Cell-Cell Contact,KEGG: hsa04514
CD8.CM,Lipid-associated,HLA-DPA1,CD4,0.00481319723059204,0,HLA-DPA1_CD4,HLA-DPA1 - CD4,MHC-II,Cell-Cell Contact,KEGG: hsa04514
CD8.EM,Lipid-associated,HLA-DPA1,CD4,0.0156597832609321,0,HLA-DPA1_CD4,HLA-DPA1 - CD4,MHC-II,Cell-Cell Contact,KEGG: hsa04514
CD8.MAIT,Lipid-associated,HLA-DPA1,CD4,0.00277740519667827,0,HLA-DPA1_CD4,HLA-DPA1 - CD4,MHC-II,Cell-Cell Contact,KEGG: hsa04514
CD8.TEMRA,Lipid-associated,HLA-DPA1,CD4,0.0173596132149454,0,HLA-DPA1_CD4,HLA-DPA1 - CD4,MHC-II,Cell-Cell Contact,KEGG: hsa04514
CD8.TEX,Lipid-associated,HLA-DPA1,CD4,0.0197233512707076,0,HLA-DPA1_CD4,HLA-DPA1 - CD4,MHC-II,Cell-Cell Contact,KEGG: hsa04514
CD8.TPEX,Lipid-associated,HLA-DPA1,CD4,0.0132797437232557,0,HLA-DPA1_CD4,HLA-DPA1 - CD4,MHC-II,Cell-Cell Contact,KEGG: hsa04514
Classical Mono-derived,Lipid-associated,HLA-DPA1,CD4,0.0447397613474491,0,HLA-DPA1_CD4,HLA-DPA1 - CD4,MHC-II,Cell-Cell Contact,KEGG: hsa04514
IFN-stimulated,Lipid-associated,HLA-DPA1,CD4,0.0424631449776554,0,HLA-DPA1_CD4,HLA-DPA1 - CD4,MHC-II,Cell-Cell Contact,KEGG: hsa04514
Inflammatory Mono-derived,Lipid-associated,HLA-DPA1,CD4,0.0424935216002154,0,HLA-DPA1_CD4,HLA-DPA1 - CD4,MHC-II,Cell-Cell Contact,KEGG: hsa04514
Lipid-associated,Lipid-associated,HLA-DPA1,CD4,0.0375984619605567,0,HLA-DPA1_CD4,HLA-DPA1 - CD4,MHC-II,Cell-Cell Contact,KEGG: hsa04514
Proliferating,Lipid-associated,HLA-DPA1,CD4,0.0318132629196388,0,HLA-DPA1_CD4,HLA-DPA1 - CD4,MHC-II,Cell-Cell Contact,KEGG: hsa04514
Resident M2,Lipid-associated,HLA-DPA1,CD4,0.0479912173675864,0,HLA-DPA1_CD4,HLA-DPA1 - CD4,MHC-II,Cell-Cell Contact,KEGG: hsa04514
Stress-response,Lipid-associated,HLA-DPA1,CD4,0.0398165307180412,0,HLA-DPA1_CD4,HLA-DPA1 - CD4,MHC-II,Cell-Cell Contact,KEGG: hsa04514
CD8.CM,Resident M2,HLA-DPA1,CD4,0.0126115796409649,0,HLA-DPA1_CD4,HLA-DPA1 - CD4,MHC-II,Cell-Cell Contact,KEGG: hsa04514
CD8.EM,Resident M2,HLA-DPA1,CD4,0.0403198971296093,0,HLA-DPA1_CD4,HLA-DPA1 - CD4,MHC-II,Cell-Cell Contact,KEGG: hsa04514
CD8.MAIT,Resident M2,HLA-DPA1,CD4,0.00730158039204394,0,HLA-DPA1_CD4,HLA-DPA1 - CD4,MHC-II,Cell-Cell Contact,KEGG: hsa04514
CD8.TEMRA,Resident M2,HLA-DPA1,CD4,0.0445753031133552,0,HLA-DPA1_CD4,HLA-DPA1 - CD4,MHC-II,Cell-Cell Contact,KEGG: hsa04514
CD8.TEX,Resident M2,HLA-DPA1,CD4,0.0504545366760855,0,HLA-DPA1_CD4,HLA-DPA1 - CD4,MHC-II,Cell-Cell Contact,KEGG: hsa04514
CD8.TPEX,Resident M2,HLA-DPA1,CD4,0.0343225958605061,0,HLA-DPA1_CD4,HLA-DPA1 - CD4,MHC-II,Cell-Cell Contact,KEGG: hsa04514
Classical Mono-derived,Resident M2,HLA-DPA1,CD4,0.110072537410784,0,HLA-DPA1_CD4,HLA-DPA1 - CD4,MHC-II,Cell-Cell Contact,KEGG: hsa04514
IFN-stimulated,Resident M2,HLA-DPA1,CD4,0.104836265994161,0,HLA-DPA1_CD4,HLA-DPA1 - CD4,MHC-II,Cell-Cell Contact,KEGG: hsa04514
Inflammatory Mono-derived,Resident M2,HLA-DPA1,CD4,0.104906373677466,0,HLA-DPA1_CD4,HLA-DPA1 - CD4,MHC-II,Cell-Cell Contact,KEGG: hsa04514
Lipid-associated,Resident M2,HLA-DPA1,CD4,0.0935238858483036,0,HLA-DPA1_CD4,HLA-DPA1 - CD4,MHC-II,Cell-Cell Contact,KEGG: hsa04514
Proliferating,Resident M2,HLA-DPA1,CD4,0.0798474966285625,0,HLA-DPA1_CD4,HLA-DPA1 - CD4,MHC-II,Cell-Cell Contact,KEGG: hsa04514
Resident M2,Resident M2,HLA-DPA1,CD4,0.117488078146765,0,HLA-DPA1_CD4,HLA-DPA1 - CD4,MHC-II,Cell-Cell Contact,KEGG: hsa04514
Stress-response,Resident M2,HLA-DPA1,CD4,0.0987028302733433,0,HLA-DPA1_CD4,HLA-DPA1 - CD4,MHC-II,Cell-Cell Contact,KEGG: hsa04514
CD8.CM,Stress-response,HLA-DPA1,CD4,0.00395440081834297,0,HLA-DPA1_CD4,HLA-DPA1 - CD4,MHC-II,Cell-Cell Contact,KEGG: hsa04514
CD8.EM,Stress-response,HLA-DPA1,CD4,0.0128907491148796,0,HLA-DPA1_CD4,HLA-DPA1 - CD4,MHC-II,Cell-Cell Contact,KEGG: hsa04514
CD8.MAIT,Stress-response,HLA-DPA1,CD4,0.00228101314016141,0,HLA-DPA1_CD4,HLA-DPA1 - CD4,MHC-II,Cell-Cell Contact,KEGG: hsa04514
CD8.TEMRA,Stress-response,HLA-DPA1,CD4,0.0142943722359573,0,HLA-DPA1_CD4,HLA-DPA1 - CD4,MHC-II,Cell-Cell Contact,KEGG: hsa04514
