source,target,ligand.complex,receptor.complex,aggregate_rank,mean_rank,sca.LRscore,sca.rank,natmi.edge_specificity,natmi.rank,connectome.weight_sc,connectome.rank
IFN-stimulated immunomodulatory TAMs (ISG-high/PD-L1+/IDO1+),CD8.MAIT,CXCL10,DPP4,2.28060879885575e-08,2866,0.91219142261454,8595,0.231715574878008,2,3.18414295972764,1
IFN-stimulated immunomodulatory TAMs (ISG-high/PD-L1+/IDO1+),CD8.MAIT,CXCL11,DPP4,9.12212903747839e-08,6197.33333333333,0.857607636344035,18587,0.335930451918056,1,3.11251609708359,4
IFN-stimulated immunomodulatory TAMs (ISG-high/PD-L1+/IDO1+),CD8.EM,CXCL11,CXCR3,3.85267664928723e-06,5204.66666666667,0.875695761931638,15581,0.158024308681541,7,2.6211038544219,26
IFN-stimulated immunomodulatory TAMs (ISG-high/PD-L1+/IDO1+),CD8.EM,CXCL10,CXCR3,4.1546658707459e-06,2142,0.923960542420026,6382,0.109000816454041,27,2.69273071706595,17
IFN-stimulated immunomodulatory TAMs (ISG-high/PD-L1+/IDO1+),CD8.CM,CXCL11,CXCR3,4.79280752195439e-06,5672.33333333333,0.867399026558613,16977,0.136249121682089,11,2.56476840246184,29
IFN-stimulated immunomodulatory TAMs (ISG-high/PD-L1+/IDO1+),CD8.TEX,CXCL11,CXCR3,6.58742024285385e-06,5915.66666666667,0.862903591818005,17696,0.126142570008864,17,2.53862134084151,34
Classical monocyte-derived TAMs (S100A8+/S100A9+/CCR2+),TREM2+/APOE+ lipid-associated immunosuppressive TAMs (LAMs),S100A8,CD68,9.57708093904104e-06,383.666666666667,0.961625933912211,550,0.0442541576390369,585,2.71062713629639,16
IFN-stimulated immunomodulatory TAMs (ISG-high/PD-L1+/IDO1+),CD8.EM,CXCL11,CCR5,1.0050734020276e-05,8904.66666666667,0.803643233888284,26642,0.0955217513318393,42,2.56448555509963,30
IFN-stimulated immunomodulatory TAMs (ISG-high/PD-L1+/IDO1+),CD8.CM,CXCL10,CXCR3,1.05348611953294e-05,2456.33333333333,0.918585757503098,7301,0.0939808921070662,43,2.63639526510589,25
Classical monocyte-derived TAMs (S100A8+/S100A9+/CCR2+),Stress-response immunosuppressive TAMs (MARCO+/PPARG+/HSP-high),S100A8,CD68,1.1290963015048e-05,409,0.961285418806744,591,0.0434483172552714,618,2.68568878734886,18
IFN-stimulated immunomodulatory TAMs (ISG-high/PD-L1+/IDO1+),Inflammatory monocyte-derived TAMs (FCN1+/S100A8+),CXCL10,SDC4,1.15372511995123e-05,3135.66666666667,0.908154018092711,9357,0.0930158226186304,45,3.02696721604586,5
IFN-stimulated immunomodulatory TAMs (ISG-high/PD-L1+/IDO1+),Tissue-resident immunosuppressive TAMs (anti-inflammatory/M2-like),CXCL10,TLR4,1.25851515821558e-05,3606.33333333333,0.901236614902792,10770,0.0926167952596245,47,3.17283006035178,2
Classical monocyte-derived TAMs (S100A8+/S100A9+/CCR2+),Classical monocyte-derived TAMs (S100A8+/S100A9+/CCR2+),CD1D,LILRB2,1.36785577508907e-05,6941.33333333333,0.844287716004577,20740,0.0982598685447622,35,2.43756430027191,49
IFN-stimulated immunomodulatory TAMs (ISG-high/PD-L1+/IDO1+),CD8.TPEX,CXCL11,CXCR3,1.36785577508907e-05,7046.66666666667,0.842420738012246,21045,0.0910016463828238,49,2.44770686029919,46
IFN-stimulated immunomodulatory TAMs (ISG-high/PD-L1+/IDO1+),CD8.MAIT,CXCL9,DPP4,1.60018690771578e-05,4519.66666666667,0.887173634996571,13503,0.21591668337824,3,2.41243490283205,53
Inflammatory monocyte-derived TAMs (FCN1+/S100A8+),CD8.NaiveLike,VCAN,SELL,1.85071484393604e-05,2199,0.923056570142603,6519,0.115585585135374,21,2.35566103159445,57
Classical monocyte-derived TAMs (S100A8+/S100A9+/CCR2+),CD8.NaiveLike,VCAN,SELL,2.05055023838184e-05,2236.66666666667,0.92240614930075,6627,0.113495826781078,23,2.33309807951522,60
IFN-stimulated immunomodulatory TAMs (ISG-high/PD-L1+/IDO1+),CD8.TEX,CXCL10,CXCR3,2.26061771835829e-05,2670.66666666667,0.915656915967802,7922,0.0870096710771642,63,2.61024820348556,27
IFN-stimulated immunomodulatory TAMs (ISG-high/PD-L1+/IDO1+),IFN-stimulated immunomodulatory TAMs (ISG-high/PD-L1+/IDO1+),CXCL10,TLR4,2.55662159027033e-05,3826.33333333333,0.897973987564201,11409,0.086160798289391,67,3.1241043018068,3
IFN-stimulated immunomodulatory TAMs (ISG-high/PD-L1+/IDO1+),CD8.TEX,CXCL11,CCR5,2.71144273520477e-05,9267,0.79506312015045,27699,0.0858282802785051,69,2.54135273169173,33
IFN-stimulated immunomodulatory TAMs (ISG-high/PD-L1+/IDO1+),Tissue-resident immunosuppressive TAMs (anti-inflammatory/M2-like),CXCL9,FCGR2A,3.11838127359845e-05,1170,0.94268639272872,3426,0.0824805533759488,74,2.91454014868316,10
Classical monocyte-derived TAMs (S100A8+/S100A9+/CCR2+),Classical monocyte-derived TAMs (S100A8+/S100A9+/CCR2+),S100A12,CD36,3.11838127359845e-05,8239.33333333334,0.818552077790831,24635,0.138969008124934,9,2.21736286729531,74
Classical monocyte-derived TAMs (S100A8+/S100A9+/CCR2+),Classical monocyte-derived TAMs (S100A8+/S100A9+/CCR2+),S100A8,CD36,3.28910975388205e-05,2309.66666666667,0.921227315706343,6830,0.0821806716242386,76,2.64724028204168,23
Classical monocyte-derived TAMs (S100A8+/S100A9+/CCR2+),IFN-stimulated immunomodulatory TAMs (ISG-high/PD-L1+/IDO1+),CD1D,LILRB2,3.37617799260386e-05,7569.33333333333,0.832614837165757,22558,0.0826980674840733,73,2.19918842378144,77
Classical monocyte-derived TAMs (S100A8+/S100A9+/CCR2+),IFN-stimulated immunomodulatory TAMs (ISG-high/PD-L1+/IDO1+),S100A8,CD68,3.77382253254392e-05,622.666666666667,0.958617393062063,924,0.037815713539943,906,2.51137655410038,38
Classical monocyte-derived TAMs (S100A8+/S100A9+/CCR2+),Inflammatory monocyte-derived TAMs (FCN1+/S100A8+),S100A8,CD68,3.87269501611149e-05,630.333333333333,0.958535202477463,932,0.0376594886334362,920,2.50654186064092,39
Classical monocyte-derived TAMs (S100A8+/S100A9+/CCR2+),CD8.MAIT,S100A8,CD69,4.14041870076976e-05,445.333333333333,0.96464374186731,228,0.0372350623335739,953,1.92357445400666,155
IFN-stimulated immunomodulatory TAMs (ISG-high/PD-L1+/IDO1+),Classical monocyte-derived TAMs (S100A8+/S100A9+/CCR2+),CCL8,CCR2,4.4088868754423e-05,7774.66666666667,0.828013836671976,23232,0.205348669292376,4,2.09483675336773,88
Classical monocyte-derived TAMs (S100A8+/S100A9+/CCR2+),TREM2+/APOE+ lipid-associated immunosuppressive TAMs (LAMs),S100A9,CD68,4.44749033067331e-05,507.666666666667,0.961950202646668,516,0.0369342150109104,976,2.5584370015346,31
IFN-stimulated immunomodulatory TAMs (ISG-high/PD-L1+/IDO1+),Stress-response immunosuppressive TAMs (MARCO+/PPARG+/HSP-high),CXCL10,SDC4,4.50958239562569e-05,3647.33333333333,0.900833151329558,10844,0.0785079852279348,89,2.93584929249691,9
Classical monocyte-derived TAMs (S100A8+/S100A9+/CCR2+),Stress-response immunosuppressive TAMs (MARCO+/PPARG+/HSP-high),S100A9,CD68,5.15154094184774e-05,538,0.961612450098691,554,0.0362616661796517,1025,2.53349865258707,35
TREM2+/APOE+ lipid-associated immunosuppressive TAMs (LAMs),TREM2+/APOE+ lipid-associated immunosuppressive TAMs (LAMs),APOE,TREM2,6.09331185957051e-05,519,0.957587806706294,1084,0.0497946464438127,403,2.22896554363102,70
IFN-stimulated immunomodulatory TAMs (ISG-high/PD-L1+/IDO1+),CD8.NaiveLike,CXCL11,CXCR3,6.27506346097405e-05,7747.33333333333,0.829094776376416,23083,0.0749353877902103,105,2.40614120397922,54
IFN-stimulated immunomodulatory TAMs (ISG-high/PD-L1+/IDO1+),Inflammatory monocyte-derived TAMs (FCN1+/S100A8+),CXCL10,TLR4,7.92334605964358e-05,4355,0.890174720761024,12941,0.0730718174820731,118,3.02531700042518,6
Classical monocyte-derived TAMs (S100A8+/S100A9+/CCR2+),Classical monocyte-derived TAMs (S100A8+/S100A9+/CCR2+),S100A8,CD68,8.34920299677127e-05,799.333333333333,0.956925347391909,1204,0.0347800283905622,1143,2.41743118095301,51
Classical monocyte-derived TAMs (S100A8+/S100A9+/CCR2+),Tissue-resident immunosuppressive TAMs (anti-inflammatory/M2-like),S100A8,CD68,8.47464803817075e-05,802.333333333333,0.956908996101795,1210,0.0347524504922905,1145,2.41657772750963,52
IFN-stimulated immunomodulatory TAMs (ISG-high/PD-L1+/IDO1+),Classical monocyte-derived TAMs (S100A8+/S100A9+/CCR2+),CXCL9,FCGR2A,8.60831839544857e-05,1352,0.939036301263549,3919,0.0723360388535373,123,2.75380618195149,14
Classical monocyte-derived TAMs (S100A8+/S100A9+/CCR2+),CD8.CM,S100A8,CD69,8.9018627475129e-05,619.666666666667,0.962901179042169,399,0.0336972140699363,1230,1.81557988541184,230
IFN-stimulated immunomodulatory TAMs (ISG-high/PD-L1+/IDO1+),Stress-response immunosuppressive TAMs (MARCO+/PPARG+/HSP-high),CXCL10,TLR4,0.000102149762383459,4471.66666666667,0.888327605614038,13274,0.0703815275790129,134,3.00501240349973,7
IFN-stimulated immunomodulatory TAMs (ISG-high/PD-L1+/IDO1+),IFN-stimulated immunomodulatory TAMs (ISG-high/PD-L1+/IDO1+),CXCL11,CCR5,0.000121239970067431,10009,0.776581502127916,29841,0.0688974678873906,146,2.50094847494602,40
IFN-stimulated immunomodulatory TAMs (ISG-high/PD-L1+/IDO1+),Inflammatory monocyte-derived TAMs (FCN1+/S100A8+),CXCL11,CCR5,0.000124580172760274,10020.3333333333,0.776314757500369,29872,0.068686035755244,148,2.50044390623696,41
Classical monocyte-derived TAMs (S100A8+/S100A9+/CCR2+),Classical monocyte-derived TAMs (S100A8+/S100A9+/CCR2+),S100A9,CD36,0.000126267252095512,2302.33333333333,0.921865223258469,6716,0.0685874222320122,149,2.49505014727989,42
IFN-stimulated immunomodulatory TAMs (ISG-high/PD-L1+/IDO1+),CD8.EM,CXCL9,CXCR3,0.00013839367632244,3597.33333333333,0.901935446979358,10605,0.101568894480517,31,1.92102266017036,156
Classical monocyte-derived TAMs (S100A8+/S100A9+/CCR2+),CD8.TEMRA,GNAI2,S1PR5,0.000140171282734913,3440.66666666667,0.904725608863167,10049,0.0737679740214796,116,1.91971135522132,157
IFN-stimulated immunomodulatory TAMs (ISG-high/PD-L1+/IDO1+),Classical monocyte-derived TAMs (S100A8+/S100A9+/CCR2+),CXCL10,TLR4,0.000141960202448833,4605,0.886432603180891,13649,0.0677622983628448,158,2.98524412743805,8
Stress-response immunosuppressive TAMs (MARCO+/PPARG+/HSP-high),TREM2+/APOE+ lipid-associated immunosuppressive TAMs (LAMs),S100A8,CD68,0.000147959963280447,963.333333333333,0.955487237879009,1457,0.0324711803336449,1367,2.25579159480821,66
IFN-stimulated immunomodulatory TAMs (ISG-high/PD-L1+/IDO1+),IFN-stimulated immunomodulatory TAMs (ISG-high/PD-L1+/IDO1+),CXCL9,FCGR2A,0.000149229002838059,1467.66666666667,0.936996517730741,4222,0.0674340777111607,162,2.67613744211796,19
CD8.MAIT,IFN-stimulated immunomodulatory TAMs (ISG-high/PD-L1+/IDO1+),LTB,CD40,0.000151074480448521,2337.66666666667,0.922013830256236,6694,0.0678556120162368,156,1.9116005055148,163
Classical monocyte-derived TAMs (S100A8+/S100A9+/CCR2+),IFN-stimulated immunomodulatory TAMs (ISG-high/PD-L1+/IDO1+),S100A9,CD68,0.000156023139537809,806.333333333333,0.958965999756252,880,0.0315607339330128,1483,2.35918641933859,56
Classical monocyte-derived TAMs (S100A8+/S100A9+/CCR2+),Inflammatory monocyte-derived TAMs (FCN1+/S100A8+),S100A9,CD68,0.000163070371030689,819.333333333333,0.958884471848193,895,0.0314303497025853,1505,2.35435172587913,58
Inflammatory monocyte-derived TAMs (FCN1+/S100A8+),TREM2+/APOE+ lipid-associated immunosuppressive TAMs (LAMs),S100A8,CD68,0.000167663636380969,1008.33333333333,0.955132933967225,1519,0.0319366737027962,1438,2.23515906649469,68
IFN-stimulated immunomodulatory TAMs (ISG-high/PD-L1+/IDO1+),CD8.MAIT,DEFB1,CCR6,0.000168192653629785,8587.66666666667,0.811765644534485,25586,0.184909006637206,5,1.89797623576597,172
Stress-response immunosuppressive TAMs (MARCO+/PPARG+/HSP-high),CD8.NaiveLike,VCAN,SELL,0.000170151203979869,3434,0.904923147080114,10008,0.0727551804025795,121,1.89322461279353,173
Stress-response immunosuppressive TAMs (MARCO+/PPARG+/HSP-high),Stress-response immunosuppressive TAMs (MARCO+/PPARG+/HSP-high),S100A8,CD68,0.000170996812844659,1013,0.955094794297618,1529,0.0318799005575204,1441,2.23085324586068,69
Stress-response immunosuppressive TAMs (MARCO+/PPARG+/HSP-high),Tissue-resident immunosuppressive TAMs (anti-inflammatory/M2-like),RETN,TLR4,0.000186226506762171,6756.33333333333,0.849494284304348,19910,0.0645484854164032,178,1.88329604673462,181
CD8.NaiveLike,IFN-stimulated immunomodulatory TAMs (ISG-high/PD-L1+/IDO1+),LTB,CD40,0.000192441203243401,2423,0.920711647234513,6913,0.0654597836654803,172,1.87697028168448,184
IFN-stimulated immunomodulatory TAMs (ISG-high/PD-L1+/IDO1+),IFN-stimulated immunomodulatory TAMs (ISG-high/PD-L1+/IDO1+),CXCL10,SDC4,0.000192441203243401,4299.33333333333,0.891381556097964,12702,0.0640734738513329,184,2.84519190031224,12
Stress-response immunosuppressive TAMs (MARCO+/PPARG+/HSP-high),TREM2+/APOE+ lipid-associated immunosuppressive TAMs (LAMs),S100A9,CD68,0.000194475197225535,872.666666666667,0.958382433970549,960,0.0306445129986095,1596,2.28827983611978,62
Tissue-resident immunosuppressive TAMs (anti-inflammatory/M2-like),Inflammatory monocyte-derived TAMs (FCN1+/S100A8+),C3,ITGAX,0.000198757579944439,2461.33333333333,0.919662397118704,7102,0.0636632646453761,187,2.06335567319048,95
TREM2+/APOE+ lipid-associated immunosuppressive TAMs (LAMs),Inflammatory monocyte-derived TAMs (FCN1+/S100A8+),APOE,SDC2,0.000198757579944439,3304.33333333333,0.90651714141625,9680,0.0927420314550232,46,1.87514833159481,187
Inflammatory monocyte-derived TAMs (FCN1+/S100A8+),Stress-response immunosuppressive TAMs (MARCO+/PPARG+/HSP-high),S100A8,CD68,0.000198894920867584,1066.66666666667,0.954737514663638,1608,0.0313551269563239,1517,2.21022071754716,75
Classical monocyte-derived TAMs (S100A8+/S100A9+/CCR2+),CD8.NaiveLike,S100A8,CD69,0.000216064849905867,881.333333333333,0.960922378803888,639,0.0302462232182937,1653,1.71023668229081,352
IFN-stimulated immunomodulatory TAMs (ISG-high/PD-L1+/IDO1+),CD8.TPEX,CXCL10,CXCR3,0.000218316636373937,3599,0.902162025660559,10565,0.0627704296709154,196,2.51933372294324,36
IFN-stimulated immunomodulatory TAMs (ISG-high/PD-L1+/IDO1+),CD8.CM,CXCL9,CXCR3,0.000222787308142239,4074,0.895180452237614,11964,0.0875730625158418,60,1.8646872082103,198
Stress-response immunosuppressive TAMs (MARCO+/PPARG+/HSP-high),Stress-response immunosuppressive TAMs (MARCO+/PPARG+/HSP-high),S100A9,CD68,0.000226017168067582,920,0.958014394057097,1017,0.0300864956860548,1678,2.26334148717225,65
CD8.TEMRA,CD8.TEX,B2M,CD3D,0.000226523369565299,6903.66666666667,0.971206614732228,1,0.0143230350667652,9102,0.614445019312133,11608
IFN-stimulated immunomodulatory TAMs (ISG-high/PD-L1+/IDO1+),IFN-stimulated immunomodulatory TAMs (ISG-high/PD-L1+/IDO1+),TNFSF13B,CD40,0.000229577987601237,2944.66666666667,0.912190061654303,8596,0.0622726382793253,201,2.51360764776472,37
Tissue-resident immunosuppressive TAMs (anti-inflammatory/M2-like),CD8.TEX,HLA-DRA,LAG3,0.000234609555218659,1014.33333333333,0.962554423264676,435,0.0377939895878942,909,1.31127866875487,1699
Classical monocyte-derived TAMs (S100A8+/S100A9+/CCR2+),CD8.TPEX,S100A8,CD69,0.000235024059637421,906.666666666667,0.960753723377059,657,0.0299762985948253,1700,1.70199709961447,363
IFN-stimulated immunomodulatory TAMs (ISG-high/PD-L1+/IDO1+),Inflammatory monocyte-derived TAMs (FCN1+/S100A8+),CXCL9,FCGR2A,0.000250559518325732,1642.66666666667,0.934120538178086,4690,0.0612968747996801,210,2.57889701070844,28
TREM2+/APOE+ lipid-associated immunosuppressive TAMs (LAMs),Stress-response immunosuppressive TAMs (MARCO+/PPARG+/HSP-high),APOE,TREM2,0.000252442151503532,839,0.954017507119631,1741,0.0420469566166152,674,2.04254256379148,102
Inflammatory monocyte-derived TAMs (FCN1+/S100A8+),TREM2+/APOE+ lipid-associated immunosuppressive TAMs (LAMs),S100A9,CD68,0.000254186132588954,958,0.957732485556721,1062,0.0296690339941767,1745,2.24638076963876,67
IFN-stimulated immunomodulatory TAMs (ISG-high/PD-L1+/IDO1+),CD8.TEX,CXCL9,CXCR3,0.000262610851767641,4326,0.891509060287989,12680,0.0810771550885334,83,1.83854014658997,215
Classical monocyte-derived TAMs (S100A8+/S100A9+/CCR2+),CD8.TEX,HLA-DRA,LAG3,0.000280850472697829,1075.33333333333,0.962293840299191,470,0.0372532361422889,952,1.29182142746097,1804
IFN-stimulated immunomodulatory TAMs (ISG-high/PD-L1+/IDO1+),CD8.TEX,HLA-DRA,LAG3,0.000287914579090405,1083.66666666667,0.962253711209133,475,0.0371709680584762,957,1.28886127996578,1819
IFN-stimulated immunomodulatory TAMs (ISG-high/PD-L1+/IDO1+),Classical monocyte-derived TAMs (S100A8+/S100A9+/CCR2+),CCL2,CCR2,0.000290116324903505,5226.66666666667,0.876657895522373,15390,0.0868559402208691,64,1.81796250912348,226
Inflammatory monocyte-derived TAMs (FCN1+/S100A8+),Stress-response immunosuppressive TAMs (MARCO+/PPARG+/HSP-high),S100A9,CD68,0.000293169528633251,1010.66666666667,0.95735895363568,1129,0.0291287795409153,1830,2.22144242069123,73
Classical monocyte-derived TAMs (S100A8+/S100A9+/CCR2+),Classical monocyte-derived TAMs (S100A8+/S100A9+/CCR2+),S100A8,ITGB2,0.000297516288283414,976.333333333333,0.958111392034627,1003,0.0290764870822515,1839,2.10454519122552,87
Stress-response immunosuppressive TAMs (MARCO+/PPARG+/HSP-high),Classical monocyte-derived TAMs (S100A8+/S100A9+/CCR2+),S100A8,CD36,0.000297854597261023,3151,0.909236031346135,9145,0.0602994961516745,229,2.19240474055349,79
IFN-stimulated immunomodulatory TAMs (ISG-high/PD-L1+/IDO1+),CD8.MAIT,TNFSF10,CCR6,0.000297854597261023,3826,0.898848796232275,11231,0.12525653473224,18,1.81590068869043,229
Classical monocyte-derived TAMs (S100A8+/S100A9+/CCR2+),Classical monocyte-derived TAMs (S100A8+/S100A9+/CCR2+),S100A9,CD68,0.00030043786772856,1016.66666666667,0.957287572767705,1142,0.0290271720261931,1845,2.26524104619122,63
Classical monocyte-derived TAMs (S100A8+/S100A9+/CCR2+),Tissue-resident immunosuppressive TAMs (anti-inflammatory/M2-like),S100A9,CD68,0.000302396174683079,1020,0.957271352839879,1147,0.0290041557023344,1849,2.26438759274784,64
Stress-response immunosuppressive TAMs (MARCO+/PPARG+/HSP-high),IFN-stimulated immunomodulatory TAMs (ISG-high/PD-L1+/IDO1+),RETN,TLR4,0.000303069806306733,7031.66666666667,0.844816682778604,20648,0.0600490333989446,231,1.83457028818963,216
IFN-stimulated immunomodulatory TAMs (ISG-high/PD-L1+/IDO1+),Stress-response immunosuppressive TAMs (MARCO+/PPARG+/HSP-high),CXCL9,FCGR2A,0.000308330098640572,1693.66666666667,0.933351084077433,4816,0.0597910898012296,233,2.55503871810003,32
Inflammatory monocyte-derived TAMs (FCN1+/S100A8+),Classical monocyte-derived TAMs (S100A8+/S100A9+/CCR2+),S100A8,CD36,0.000316305058260762,3207.33333333333,0.908548821569289,9305,0.0593069088727789,236,2.17177221223998,81
Classical monocyte-derived TAMs (S100A8+/S100A9+/CCR2+),CD8.EM,S100A8,CD69,0.000336474435960394,1039,0.959858416846089,768,0.02860066534682,1916,1.66000521412577,433
TREM2+/APOE+ lipid-associated immunosuppressive TAMs (LAMs),Tissue-resident immunosuppressive TAMs (anti-inflammatory/M2-like),APOE,TREM2,0.000341238293234947,934,0.953114414087951,1925,0.0403662385263633,758,2.00210154438527,119
IFN-stimulated immunomodulatory TAMs (ISG-high/PD-L1+/IDO1+),CD8.TEMRA,GNAI2,S1PR5,0.000343620586798142,3834.33333333333,0.899556291116653,11087,0.0656141734311295,170,1.79339948429044,246
TREM2+/APOE+ lipid-associated immunosuppressive TAMs (LAMs),Proliferating TAMs (cycling/MKI67+),APOE,TREM2,0.000380405835437606,973,0.952707455118409,1996,0.039640640253196,797,1.98464237974817,126
Classical monocyte-derived TAMs (S100A8+/S100A9+/CCR2+),Proliferating TAMs (cycling/MKI67+),S100A8,CD68,0.000387887129771165,1339.66666666667,0.952588094815324,2009,0.02844807386955,1938,2.2214761326009,72
Proliferating TAMs (cycling/MKI67+),Inflammatory monocyte-derived TAMs (FCN1+/S100A8+),C3,ITGAX,0.000392641355412456,2757.33333333333,0.915881902975591,7868,0.0575930212614098,263,1.94918244914474,141
Tissue-resident immunosuppressive TAMs (anti-inflammatory/M2-like),Tissue-resident immunosuppressive TAMs (anti-inflammatory/M2-like),C3,C3AR1,0.00039562622966404,3479.66666666667,0.90506205018825,9968,0.0574778024269228,264,1.85010810423149,207
Stress-response immunosuppressive TAMs (MARCO+/PPARG+/HSP-high),Classical monocyte-derived TAMs (S100A8+/S100A9+/CCR2+),S100A9,CD36,0.000416835369876801,2813,0.914871475611622,8097,0.0569073459801199,271,2.22489298186507,71
IFN-stimulated immunomodulatory TAMs (ISG-high/PD-L1+/IDO1+),Proliferating TAMs (cycling/MKI67+),CXCL9,FCGR2A,0.000441749247393056,1827,0.931272929097382,5159,0.0559797383115217,279,2.49465005758838,43
Stress-response immunosuppressive TAMs (MARCO+/PPARG+/HSP-high),IFN-stimulated immunomodulatory TAMs (ISG-high/PD-L1+/IDO1+),S100A8,CD68,0.00044238752868099,1422.33333333333,0.952021433395729,2099,0.0277470167620541,2071,2.0565410126122,97
Stress-response immunosuppressive TAMs (MARCO+/PPARG+/HSP-high),Inflammatory monocyte-derived TAMs (FCN1+/S100A8+),S100A8,CD68,0.000448740532300704,1433,0.951926799443303,2109,0.0276323878236126,2092,2.05170631915274,98
CD8.EM,CD8.TEX,B2M,CD3D,0.00045303533599093,8129,0.970894708904388,2,0.0140086931575914,9455,0.491901044155647,14930
Proliferating TAMs (cycling/MKI67+),CD8.TEMRA,GNAI2,S1PR5,0.000460906888851853,3951.66666666667,0.898155363830975,11382,0.0636228422808204,188,1.76255144472272,285
Stress-response immunosuppressive TAMs (MARCO+/PPARG+/HSP-high),CD8.MAIT,S100A8,CD69,0.000472114619624579,1318.33333333333,0.958967204898757,879,0.0273209679784179,2145,1.46873891251848,931
Inflammatory monocyte-derived TAMs (FCN1+/S100A8+),IFN-stimulated immunomodulatory TAMs (ISG-high/PD-L1+/IDO1+),S100A8,CD68,0.000487464948765642,1475,0.951640939258983,2168,0.0272902743740905,2150,2.03590848429868,107
Proliferating TAMs (cycling/MKI67+),TREM2+/APOE+ lipid-associated immunosuppressive TAMs (LAMs),APOE,TREM2,0.000493561012726813,1089.33333333333,0.951564352811964,2177,0.0377010127571498,917,1.89322284317731,174
Inflammatory monocyte-derived TAMs (FCN1+/S100A8+),Inflammatory monocyte-derived TAMs (FCN1+/S100A8+),S100A8,CD68,0.000495604271000513,1487,0.95154559300921,2180,0.0271775323374201,2172,2.03107379083922,109
CD8.MAIT,IFN-stimulated immunomodulatory TAMs (ISG-high/PD-L1+/IDO1+),CD40LG,CD40,0.000503803064798814,10136.3333333333,0.774366405226991,30098,0.13150583072156,13,1.75229975339889,298
Proliferating TAMs (cycling/MKI67+),Inflammatory monocyte-derived TAMs (FCN1+/S100A8+),SPP1,CD44,0.000503833695518472,1097.66666666667,0.96177159612083,536,0.0270303524565783,2192,1.59304784130381,565
Stress-response immunosuppressive TAMs (MARCO+/PPARG+/HSP-high),TREM2+/APOE+ lipid-associated immunosuppressive TAMs (LAMs),APOE,TREM2,0.000503833695518472,1100.33333333333,0.951443767909633,2192,0.0375044841748891,931,1.8877668289938,178
Proliferating TAMs (cycling/MKI67+),CD8.NaiveLike,SPP1,S1PR1,0.000507181413240762,2973.33333333333,0.912289839423697,8570,0.0903639514611667,51,1.75121547651151,299
Inflammatory monocyte-derived TAMs (FCN1+/S100A8+),Classical monocyte-derived TAMs (S100A8+/S100A9+/CCR2+),S100A9,CD36,0.000510570993469603,2904.66666666667,0.913603266872217,8334,0.0550958660194458,300,2.18299391538405,80
IFN-stimulated immunomodulatory TAMs (ISG-high/PD-L1+/IDO1+),TREM2+/APOE+ lipid-associated immunosuppressive TAMs (LAMs),CXCL9,FCGR2A,0.00052080711913703,1870.66666666667,0.930648008641528,5264,0.0549016768918022,303,2.47756879776179,45
IFN-stimulated immunomodulatory TAMs (ISG-high/PD-L1+/IDO1+),CD8.TPEX,CXCL9,CXCR3,0.000524241620772986,5440,0.874679310321342,15772,0.0584905999344522,244,1.74762566604765,304
TREM2+/APOE+ lipid-associated immunosuppressive TAMs (LAMs),CD8.TEX,HLA-DRA,LAG3,0.000529780251292204,1300.66666666667,0.961375673204888,580,0.035435422064314,1093,1.22641334281529,2229
Inflammatory monocyte-derived TAMs (FCN1+/S100A8+),CD8.MAIT,S100A8,CD69,0.000530493599829265,1392,0.958639401117049,919,0.0268712387602122,2230,1.44810638420496,1027
Tissue-resident immunosuppressive TAMs (anti-inflammatory/M2-like),Tissue-resident immunosuppressive TAMs (anti-inflammatory/M2-like),C3,NRP1,0.000531144310220841,4666.33333333333,0.887355486910651,13467,0.060397752213693,226,1.74653555447922,306
Classical monocyte-derived TAMs (S100A8+/S100A9+/CCR2+),Inflammatory monocyte-derived TAMs (FCN1+/S100A8+),CD1D,LILRB2,0.000531144310220841,9147,0.801795049953887,26858,0.0546938803355881,306,1.77021991101806,277
IFN-stimulated immunomodulatory TAMs (ISG-high/PD-L1+/IDO1+),Tissue-resident immunosuppressive TAMs (anti-inflammatory/M2-like),TNFSF13B,HLA-DPB1,0.000536942573870957,1281.33333333333,0.955182838563904,1506,0.0268298022695095,2239,2.05099559855991,99
Classical monocyte-derived TAMs (S100A8+/S100A9+/CCR2+),CD8.TEX,S100A8,CD69,0.000555866086686429,1250,0.958510071011827,937,0.026696772002628,2265,1.60188792784478,548
IFN-stimulated immunomodulatory TAMs (ISG-high/PD-L1+/IDO1+),CD8.TEMRA,CXCL11,CXCR3,0.000559204132831413,8952.66666666667,0.804887178118218,26485,0.0541860724222738,314,2.35245982530064,59
Classical monocyte-derived TAMs (S100A8+/S100A9+/CCR2+),Inflammatory monocyte-derived TAMs (FCN1+/S100A8+),S100A12,CD36,0.000562762120978127,10102.6666666667,0.775934170960824,29914,0.081889425107469,79,1.73907434362292,315
Inflammatory monocyte-derived TAMs (FCN1+/S100A8+),Tissue-resident immunosuppressive TAMs (anti-inflammatory/M2-like),VEGFA,NRP2,0.000566331331726997,3943,0.898543774962004,11305,0.054136163148819,316,1.84788940991263,208
IFN-stimulated immunomodulatory TAMs (ISG-high/PD-L1+/IDO1+),TREM2+/APOE+ lipid-associated immunosuppressive TAMs (LAMs),CXCL10,TLR4,0.000569911764503976,5376.66666666667,0.87455166480393,15802,0.0540561567214327,317,2.88179888864968,11
