source,target,ligand.complex,receptor.complex,aggregate_rank,mean_rank,sca.LRscore,sca.rank,natmi.edge_specificity,natmi.rank,connectome.weight_sc,connectome.rank
CD8.TEX,CD8.TPEX,LGALS1,CD69,0.567530482035146,9617,0.922042137486804,1343,0.0129353962667419,13241,0.0820726618188944,14267
Proliferating TAMs (cycling/MKI67+),CD8.TPEX,CXCL11,CXCR3,0.567530482035146,8559.33333333334,0.632399107500617,17758,0.0521612958893833,1343,0.43388199408288,6577
CD8.TEX,Inflammatory monocyte-derived TAMs (FCN1+/S100A8+),TNFSF12,CD163,0.567803803852177,10931.6666666667,0.774718190017565,11421,0.0163675893148109,10346,0.220564130558837,11028
Inflammatory monocyte-derived TAMs (FCN1+/S100A8+),Inflammatory monocyte-derived TAMs (FCN1+/S100A8+),JAG1,NOTCH1,0.567923873331089,10223.3333333333,0.449058566914061,19861,0.0521495724897049,1344,0.291536303423489,9465
Stress-response immunosuppressive TAMs (MARCO+/PPARG+/HSP-high),Classical monocyte-derived TAMs (S100A8+/S100A9+/CCR2+),ARF1,PLD2,0.568102150708597,7768.66666666667,0.774703035708083,11423,0.035042269523123,3122,0.322605382107259,8761
Proliferating TAMs (cycling/MKI67+),Proliferating TAMs (cycling/MKI67+),HLA-DQB1,CD4,0.568104298223182,8963.66666666667,0.863114187161389,5462,0.0098648770703597,15891,0.49488788872671,5538
Inflammatory monocyte-derived TAMs (FCN1+/S100A8+),Inflammatory monocyte-derived TAMs (FCN1+/S100A8+),APP,NOTCH2,0.568286095396652,7750.33333333333,0.745200723730796,13146,0.0251861595580248,5539,0.563159694180782,4566
Stress-response immunosuppressive TAMs (MARCO+/PPARG+/HSP-high),Stress-response immunosuppressive TAMs (MARCO+/PPARG+/HSP-high),ADAM10,CD44,0.568400602055641,8975,0.863493924592587,5431,0.0149774185234873,11425,0.264295420563889,10069
CD8.TPEX,CD8.TPEX,CALM1,PTPRA,0.568649750207833,7396.66666666667,0.880648096237405,4123,0.0251833364200969,5541,0.156370503418198,12526
TREM2+/APOE+ lipid-associated immunosuppressive TAMs (LAMs),Inflammatory monocyte-derived TAMs (FCN1+/S100A8+),APP,PTGER2,0.568649750207833,8890.66666666667,0.668419457813151,16592,0.0284335286277637,4539,0.494768497992885,5541
TREM2+/APOE+ lipid-associated immunosuppressive TAMs (LAMs),CD8.TPEX,NECTIN2,CD96,0.568699157911603,7822.66666666667,0.774660527475469,11427,0.0361579506278632,2955,0.308614738590374,9086
Tissue-resident immunosuppressive TAMs (anti-inflammatory/M2-like),Classical monocyte-derived TAMs (S100A8+/S100A9+/CCR2+),MIF,CD44_CD74,0.568710528675936,12669.6666666667,0.921986601336882,1346,0.00671467016406737,18302,-0.172974079952311,18361
IFN-stimulated immunomodulatory TAMs (ISG-high/PD-L1+/IDO1+),Tissue-resident immunosuppressive TAMs (anti-inflammatory/M2-like),IL15RA,AXL,0.568710528675936,8672.33333333333,0.574042536692157,18977,0.0521348472704945,1346,0.484917785365695,5694
