p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
0	2.1654076610390747	0.493	0.142	0	0	NFKBID
0	1.1781169025884919	0.77	0.423	0	0	CD55
0	1.2350921568482232	0.839	0.495	0	0	KLF2
0	3.1409848951072745	0.377	0.036	0	0	RUBCNL
0	2.4812399766028843	0.415	0.077	0	0	BCAS4
0	1.3474464942925535	0.649	0.313	0	0	CHCHD10
0	2.7817882012668047	0.393	0.059	0	0	AIM2
0	3.6452694178879708	0.372	0.038	0	0	SCIMP
0	3.1812820603644374	0.374	0.042	0	0	CXCR5
0	0.7018703464756089	0.618	0.287	0	0	HLA-DRB5
0	0.7917197858137942	0.455	0.129	0	0	CYBB
0	1.965089586718861	0.461	0.14	0	0	DRAM2
0	7.3135942169577195	0.317	0.002	0	0	LINC01781
0	0.35902937285298864	0.586	0.273	0	0	CTSZ
0	3.2055598300903405	0.343	0.031	0	0	AFF3
0	1.5508369023005977	0.499	0.187	0	0	SYPL1
0	1.8176652043368746	0.385	0.074	0	0	FCGR2B
0	0.9731167706250927	0.511	0.204	0	0	SELL
0	1.2791077179205408	0.667	0.36	0	0	POLD4
0	1.001786542581524	0.637	0.332	0	0	CD82
0	1.790679524828254	0.443	0.143	0	0	GRASP
0	2.234446494580162	0.38	0.081	0	0	PLCG2
0	1.7768542225781805	0.447	0.154	0	0	SMARCB1
0	3.361274231086228	0.316	0.024	0	0	CD22
0	1.1038661465346729	0.639	0.349	0	0	SP110
0	1.7594497412799008	0.411	0.121	0	0	LAT2
0	1.4731471741843496	0.482	0.193	0	0	UVRAG
0	1.1919947003123101	0.544	0.259	0	0	TMEM243
0	2.660988598288661	0.345	0.062	0	0	LYL1
0	0.9840929032381428	0.556	0.275	0	0	ATP2B1
0	1.127929826982955	0.572	0.294	0	0	CNPY3
0	2.517437845171525	0.342	0.066	0	0	CXXC5
0	1.84760427505012	0.383	0.107	0	0	FCHSD2
0	4.159136288209625	0.292	0.016	0	0	SPIB
0	4.415256415791425	0.285	0.011	0	0	LINC02397
0	1.191855858298382	0.522	0.252	0	0	PRDM2
0	1.6450664342133146	0.391	0.123	0	0	PARP15
0	1.3934466947839528	0.443	0.177	0	0	NCOA3
0	3.5781910263475085	0.283	0.017	0	0	FAM129C
0	0.9394200628206826	0.862	0.6	0	0	REL
0	3.938995238745316	0.28	0.018	0	0	HLA-DOB
0	2.1264756107659	0.345	0.083	0	0	SYK
0	1.0115560646667	0.536	0.276	0	0	SP140
0	1.5870230915465386	0.379	0.12	0	0	TMEM154
0	2.6722972604759496	0.305	0.046	0	0	CLECL1
0	1.741830575015423	0.362	0.106	0	0	TPD52
0	1.4200791919504936	0.408	0.153	0	0	SEL1L3
0	0.67663823842378	0.696	0.441	0	0	RNASET2
0	1.4081803640993367	0.414	0.16	0	0	ID3
0	3.380309383746428	0.275	0.024	0	0	BCL11A
0	1.0988046802793068	0.529	0.278	0	0	PTPN6
0	1.6138137787307323	0.372	0.121	0	0	HSH2D
0	1.453468170924261	0.373	0.122	0	0	IFNGR2
0	2.2394272065737306	0.326	0.077	0	0	TSPAN3
0	0.9199965063993287	0.665	0.419	0	0	SMDT1
0	0.9278235616481375	0.605	0.359	0	0	CMTM6
0	1.8171897802907924	0.36	0.114	0	0	IFT57
0	2.1278061835674964	0.32	0.074	0	0	CIITA
0	1.8192322130329805	0.983	0.737	0	0	CD37
0	4.139306022673061	0.26	0.016	0	0	LINC01857
0	1.6244471388928603	0.36	0.117	0	0	ST6GAL1
0	1.6701220328651813	0.353	0.113	0	0	ANKRD13A
0	3.3638285309606353	0.267	0.028	0	0	GAPT
0	1.7647564835943927	0.33	0.092	0	0	CHD7
0	1.7454970930439133	0.345	0.109	0	0	STX7
0	0.6949578316207355	0.612	0.377	0	0	ODC1
0	1.0746372416054286	0.461	0.228	0	0	PRKCB
0	1.5154955117887599	0.356	0.123	0	0	RASGRP2
0	2.8062434423020033	0.27	0.038	0	0	USP6NL
0	1.0592922555065503	0.426	0.194	0	0	MAP4K4
0	2.01406641558784	0.316	0.085	0	0	CHPT1
0	0.7451529826021592	0.759	0.529	0	0	HIST1H4C
0	1.8990845629114037	0.313	0.083	0	0	STRBP
0	1.114556069090831	0.408	0.178	0	0	NCF4
0	1.0457000452702034	0.663	0.435	0	0	IER5
0	1.5872596582072698	0.339	0.114	0	0	PLEKHF2
0	1.0397295277828085	0.778	0.553	0	0	NR4A1
0	1.6126888595768347	0.326	0.102	0	0	DAPP1
0	2.221058524494052	0.288	0.064	0	0	EAF2
0	0.901682248928548	0.536	0.313	0	0	SNHG7
0	0.8615147760319064	0.87	0.647	0	0	ZFAS1
0	0.7791214260132443	0.632	0.412	0	0	SNX3
0	1.0677572041328154	0.505	0.287	0	0	OSER1
0	1.185527907183622	0.412	0.194	0	0	MBD4
0	0.7708255015011009	0.569	0.354	0	0	SKIL
0	0.7708821873333527	0.574	0.36	0	0	ITSN2
0	1.019906058594491	0.443	0.23	0	0	RGS19
0	0.9937202258865727	0.47	0.257	0	0	RASGEF1B
0	1.6034804203026032	0.321	0.109	0	0	PIKFYVE
0	0.4480337249728561	0.621	0.409	0	0	PMAIP1
0	0.6191670700360916	0.924	0.713	0	0	CD52
0	0.8430628110630347	0.53	0.321	0	0	RCSD1
0	1.851048730921432	0.292	0.083	0	0	ORAI2
